208 17800400 1004.542734375 1013.8287 1004.5427 -7.8349 -0.1362 1012.2414 NA -0.1362
209 17800500 1015.062421875 1013.8288 1015.0624 0.7456 -0.1361 1014.1806 NA -0.1361
210 17800600 1016.87640625 1013.8289 1016.8764 1.0759 -0.136 1015.6645 NA -0.136
211 17800700 1018.146484375 1013.829 1018.1465 2.552 -0.1359 1015.4585 NA -0.1359
212 17800800 1021.936015625 1013.8291 1021.936 4.885 -0.1358 1016.9152 NA -0.1358
213 17800900 1016.776796875 1013.8292 1016.7768 -1.984 -0.1357 1018.6251 NA -0.1357
214 17801000 1011.191875 1013.8294 1011.1919 -4.0276 -0.1356 1015.0839 NA -0.1356
215 17801100 1011.156875 1013.8295 1011.1569 -0.9644 -0.1355 1011.9857 NA -0.1355
216 17801200 1025.91125 1013.8296 1025.9113 14.717 -0.1354 1011.0589 NA -0.1354
217 17810100 1014.979375 1013.8297 1014.9794 3.6902 -0.1353 1011.1539 NA -0.1353
218 17810200 1008.30109375 1013.8298 1008.3011 -3.478 -0.1352 1011.644 NA -0.1352
219 17810300 1019.968046875 1013.8299 1019.968 7.8931 -0.1351 1011.9399 NA -0.1351
220 17810400 1013.589453125 1013.83 1013.5895 1.2118 -0.135 1012.2427 NA -0.135
221 17810500 1017.301796875 1013.8301 1017.3018 2.985 -0.1349 1014.1819 NA -0.1349
222 17810600 1013.0828125 1013.8302 1013.0828 -2.7177 -0.1347 1015.6658 NA -0.1347
223 17810700 1018.501796875 1013.8303 1018.5018 2.9073 -0.1346 1015.4598 NA -0.1346
224 17810800 1016.728515625 1013.8304 1016.7285 -0.3225 -0.1345 1016.9165 NA -0.1345
225 17810900 1015.588515625 1013.8305 1015.5885 -3.1723 -0.1344 1018.6264 NA -0.1344
226 17811000 1019.79765625 1013.8306 1019.7977 4.5782 -0.1343 1015.0852 NA -0.1343
227 17811100 1009.351640625 1013.8308 1009.3516 -2.7696 -0.1342 1011.987 NA -0.1342
228 17811200 1014.791875 1013.8309 1014.7919 3.5976 -0.1341 1011.0602 NA -0.1341
229 17820100 1006.8384375 1013.831 1006.8384 -4.4507 -0.134 1011.1552 NA -0.134
230 17820200 1017.266640625 1013.8311 1017.2666 5.4875 -0.1339 1011.6452 NA -0.1339
231 17820300 1004.933828125 1013.8312 1004.9338 -7.1411 -0.1338 1011.9412 NA -0.1338
232 17820400 1005.97765625 1013.8313 1005.9777 -6.4 -0.1337 1012.2439 NA -0.1337
233 17820500 1008.07953125 1013.8314 1008.0795 -6.2373 -0.1336 1014.1832 NA -0.1336
234 17820600 1020.58984375 1013.8315 1020.5898 4.7893 -0.1335 1015.667 NA -0.1335
235 17820700 1016.953671875 1013.8316 1016.9537 1.3592 -0.1333 1015.4611 NA -0.1333
