,Date,Aarau,Bern,Delemont,Karlsruhe,London,Padova,Paris,Rovereto,Schaffhausen,Schloss Marschlins,St. Petersburg,Valencia,Vevey,Zitenice,Zurich
1061,1808-11-27,965.0,945.7,,992.1,,1009.3,,987.4,966.3,,1006.6,,964.6,,954.6
1062,1808-11-28,960.1,943.3,,998.3,,997.3,,975.4,963.7,,1002.6,,961.3,,955.2
1063,1808-11-29,967.5,948.7,,999.6,,1006.4,,989.0,968.9,,1009.8,,968.0,,959.3
1064,1808-11-30,958.3,941.9,,988.3,,1006.8,,984.1,962.1,,1013.3,,961.8,,950.3
1065,1808-12-01,960.0,945.2,,994.3,,1007.4,,989.1,966.0,,1010.9,,964.3,,955.8
1066,1808-12-02,962.8,947.5,,993.6,,1013.3,,992.1,966.8,,1013.3,,966.8,,956.1
1067,1808-12-03,964.5,947.4,,996.9,,1010.4,,990.6,967.0,,1017.6,,963.8,,956.8
1068,1808-12-04,969.2,955.4,,1007.1,,1008.2,,995.1,975.9,,1019.9,,977.7,,971.4
1069,1808-12-05,980.5,966.2,,1020.7,,1022.2,,1007.1,988.6,,1021.6,,985.2,,977.9
1070,1808-12-06,978.4,961.5,,1007.8,,1021.2,,1005.6,981.9,,1008.9,,982.3,,970.0
1071,1808-12-07,964.9,947.9,,995.2,,1000.7,,980.8,967.1,,981.0,,967.2,,957.0
1072,1808-12-08,963.9,946.4,,995.9,,999.0,,980.0,,,991.1,,965.8,,956.5
1073,1808-12-09,962.8,945.9,,999.2,,1004.4,,984.5,964.1,,999.1,,965.3,,956.1
1074,1808-12-10,974.0,956.5,,1012.5,,1011.1,,996.1,975.4,,1004.8,,975.9,,965.2
1075,1808-12-11,975.7,960.7,,1013.2,,1019.9,,999.6,980.1,,1009.6,,981.7,,971.3
1076,1808-12-12,976.0,958.7,,1011.1,,1016.2,,995.1,977.3,,1016.8,,981.7,,968.8
1077,1808-12-13,977.6,962.6,,1020.1,,1024.4,,1006.5,984.5,,1031.2,,981.9,,975.8
1078,1808-12-14,980.0,964.7,,1019.5,,1027.6,,1008.6,985.9,,1033.6,,986.4,,976.5
1079,1808-12-15,972.9,952.9,,1006.4,,1019.5,,997.1,974.6,,1024.3,,972.0,,964.0
1080,1808-12-16,951.7,950.0,,1007.7,,1014.3,,993.6,975.8,,1018.6,,968.4,,962.5
1081,1808-12-17,965.2,945.7,,1000.4,,1009.7,,986.0,971.1,,1019.0,,964.0,,957.0
1082,1808-12-18,950.2,933.9,,987.4,,996.7,,973.0,954.3,,1014.0,,950.2,,944.7
1083,1808-12-19,954.7,937.2,,992.9,,993.0,,971.0,956.3,,1011.8,,954.0,,944.6
1084,1808-12-20,959.6,942.4,,998.5,,1004.1,,980.0,962.3,,1022.3,,958.8,,955.0
1085,1808-12-21,968.6,948.4,,1005.1,,1010.6,,989.1,970.1,,1019.9,,966.1,,960.5
1086,1808-12-22,954.2,935.2,,988.9,,995.0,,974.0,957.2,,1019.5,,950.5,,946.1
1087,1808-12-23,948.1,931.3,,987.9,,999.6,,978.0,953.0,,1028.7,,945.5,,943.0
1088,1808-12-24,955.2,938.7,,993.0,,1001.3,,983.0,958.8,,1033.8,,954.5,,950.1
1089,1808-12-25,960.5,943.9,,998.0,,1005.0,,987.5,965.0,,1044.1,,959.7,,953.6
1090,1808-12-26,961.6,944.0,,998.1,,1014.2,,996.6,964.7,,1047.9,,959.3,,955.0
1091,1808-12-27,963.0,947.0,,1000.9,,1017.9,,999.6,965.8,,1048.9,,963.6,,958.6
1092,1808-12-28,968.6,950.7,,1003.4,,1019.6,,999.6,970.0,,1043.5,,968.5,,961.7
1093,1808-12-29,966.4,947.2,,999.9,,1014.2,,993.6,966.8,,1030.7,,964.6,,958.2
1094,1808-12-30,962.5,944.5,,998.3,,1009.9,,991.1,963.9,,1019.6,,962.9,,956.2
1095,1808-12-31,965.2,946.6,,1001.0,,1009.6,,992.1,965.8,,1016.8,,972.3,,958.2
1096,1809-01-01,966.4,947.3,967.5,998.6,,1011.6,,994.0,965.8,,1023.2,,965.5,,959.0
1097,1809-01-02,957.7,939.3,953.9,993.4,,1011.9,,995.5,958.7,,1028.6,,959.6,,951.5
1098,1809-01-03,955.5,939.4,946.2,990.8,,1002.0,,982.4,956.8,,1027.7,,957.2,,952.5
1099,1809-01-04,964.9,948.0,952.9,1002.1,,1010.0,,995.5,965.1,,1030.8,,965.3,,959.7
1100,1809-01-05,968.5,951.0,973.0,1006.7,,1020.9,,1003.0,968.7,,1033.0,,969.4,,962.6
1101,1809-01-06,970.0,954.0,974.5,1008.2,,1023.2,,1004.5,974.0,,1036.1,,973.0,,966.0
1102,1809-01-07,967.5,947.4,967.5,999.4,,1016.2,,1001.5,968.3,,1036.7,,965.7,,958.4
1103,1809-01-08,951.5,936.2,954.9,980.7,,1005.4,,978.9,954.1,,1026.0,,949.0,,946.1
1104,1809-01-09,958.3,942.4,969.0,993.2,,1000.9,,980.4,959.2,,1011.1,,959.8,,951.6
1105,1809-01-10,956.5,939.3,966.0,991.4,,992.4,,980.4,954.2,,1005.9,,957.2,,950.5
1106,1809-01-11,958.8,942.1,963.9,992.9,,1002.3,,983.4,955.8,,999.3,,958.9,,952.8
1107,1809-01-12,956.5,940.5,967.2,992.9,,1004.5,,985.5,956.6,,1001.2,,957.4,,951.8
1108,1809-01-13,961.8,945.3,968.7,1000.5,,1004.3,,986.4,963.9,,1027.4,,963.0,,957.2
1109,1809-01-14,967.5,950.8,971.2,1002.1,,1012.1,,995.5,968.4,,1020.8,,955.3,,961.7
1110,1809-01-15,964.6,947.0,967.7,1000.2,,1014.2,,997.0,963.9,,1014.6,,965.2,,957.5
1111,1809-01-16,965.8,948.1,971.2,1009.1,,1009.5,,987.9,968.3,,1009.6,,965.2,,959.5
1112,1809-01-17,969.7,952.7,975.5,1013.4,,1014.6,,995.5,975.5,,1008.7,,969.1,,965.4
1113,1809-01-18,969.2,952.4,974.5,1011.1,,1015.5,,995.5,975.9,,1015.8,,970.9,,965.3
1114,1809-01-19,969.9,951.9,971.5,1006.2,,1017.0,,998.5,975.0,,1018.9,,970.5,,965.6
1115,1809-01-20,960.1,943.2,966.0,993.0,,1009.7,,986.4,962.7,,1023.4,,961.3,,953.2
1116,1809-01-21,959.8,943.0,964.9,993.0,,1005.6,,987.5,960.8,,1026.8,,961.8,,954.0
1117,1809-01-22,953.5,935.3,951.4,985.5,,1006.9,,986.4,953.8,,1035.6,,951.3,,945.9
1118,1809-01-23,961.3,947.8,970.5,999.1,,1006.7,,984.9,964.9,,1041.5,,967.3,,959.7
1119,1809-01-24,967.8,951.2,971.7,996.0,,1015.0,,995.5,966.2,,1032.5,,973.7,,961.3
1120,1809-01-25,969.2,953.3,974.7,1000.7,,1017.0,,997.0,967.6,,1014.8,,973.8,,964.0
1121,1809-01-26,968.0,950.0,983.3,995.7,,1017.0,,1000.0,964.5,,1004.2,,969.8,,957.7
1122,1809-01-27,969.5,952.9,975.0,1002.1,,1015.9,,1000.0,968.1,,1006.4,,973.2,,963.3
1123,1809-01-28,969.7,953.9,975.0,1004.6,,1024.9,,1007.5,970.6,,1014.8,,973.1,,964.5
1124,1809-01-29,967.6,950.4,971.2,999.0,,1025.4,,1007.5,967.4,,1020.5,,969.5,,960.5
1125,1809-01-30,969.0,951.9,973.2,1001.7,,1022.5,,1004.5,969.6,,998.1,,973.2,,962.7
1126,1809-01-31,983.8,958.5,980.5,1009.6,,1022.6,,1005.5,976.7,,994.2,,980.9,,968.7
1127,1809-02-01,974.5,960.6,,1010.8,,1028.3,,1010.2,978.9,958.6,1001.4,,980.6,,971.6
1128,1809-02-02,971.4,956.8,,1002.9,,1026.8,,1009.5,974.6,953.6,1002.4,,977.5,,964.0
1129,1809-02-03,969.1,951.4,,997.9,,1022.9,,1003.2,969.6,947.9,996.9,,971.7,,960.6
1130,1809-02-04,968.8,950.3,972.7,1000.1,,1021.3,,1002.2,967.4,948.6,1007.5,,968.7,,960.6
1131,1809-02-05,969.0,951.1,973.7,1000.4,,1018.2,,998.9,966.8,947.1,1015.9,,968.7,,961.5
1132,1809-02-06,970.3,954.7,975.7,1002.9,,1018.9,,1001.2,971.4,951.1,1020.5,,974.1,,964.9
1133,1809-02-07,969.7,955.1,977.5,1004.7,,1018.7,,1001.2,972.4,952.6,1017.5,,975.0,,965.6
1134,1809-02-08,969.0,952.9,975.2,1008.2,,1018.6,,1001.2,972.1,952.1,1017.7,,971.1,,963.9
1135,1809-02-09,969.0,951.1,972.0,1003.7,,1022.2,,1003.2,968.6,949.4,1031.1,,968.6,,962.3
1136,1809-02-10,968.8,949.2,971.2,999.2,,1022.3,,1004.2,965.1,948.1,1020.0,,965.6,,960.2
1137,1809-02-11,958.6,940.5,962.4,987.9,,1008.6,,987.6,957.1,939.1,995.8,,958.7,,950.1
1138,1809-02-12,952.9,936.1,957.9,984.0,,1004.7,,985.2,950.8,936.4,1000.4,,955.3,,945.1
1139,1809-02-13,959.3,942.3,966.0,991.1,,1001.8,,978.1,956.8,939.6,1017.1,,960.8,,954.1
1140,1809-02-14,967.6,951.6,972.7,998.0,,1014.9,,998.2,966.8,949.1,1014.8,,973.0,,961.9
1141,1809-02-15,971.8,958.5,980.5,1009.4,,1021.5,,1005.2,974.6,958.1,1011.8,,978.4,,969.1
1142,1809-02-16,972.8,958.0,979.5,1008.8,,1024.5,,1008.7,975.6,956.6,1013.7,,977.1,,968.6
1143,1809-02-17,969.2,957.0,980.5,1007.1,,1021.8,,1005.7,974.1,954.1,1009.8,,977.6,,967.0
1144,1809-02-18,979.2,965.4,987.8,1015.2,,1026.6,,1010.2,984.2,964.1,1011.2,,989.2,,977.4
1145,1809-02-19,990.1,972.1,995.0,1025.0,,1026.8,,1011.2,987.4,968.2,999.8,,993.5,,982.7
1146,1809-02-20,983.3,965.0,986.5,1015.2,,1025.1,,1006.4,981.4,963.2,1001.5,,986.0,,974.9
1147,1809-02-21,971.2,955.6,982.2,1003.1,,1010.2,,986.1,971.6,949.4,982.5,,977.1,,964.0
1148,1809-02-22,980.5,963.4,983.5,1014.4,,1013.8,,998.2,979.9,958.6,998.6,,985.6,,973.3
1149,1809-02-23,973.8,955.4,982.7,1006.3,,1010.6,,989.2,976.4,953.1,1013.7,,979.8,,966.9
1150,1809-02-24,980.4,963.0,984.8,1018.7,,1018.9,,1004.9,983.4,959.1,1027.6,,982.9,,974.9
1151,1809-02-25,982.0,963.2,984.5,1019.0,,1027.1,,1007.2,983.9,961.1,1019.5,,983.3,,975.1
1152,1809-02-26,983.5,965.9,987.3,1018.9,,1023.7,,1007.2,985.1,962.4,998.7,,986.2,,976.8
1153,1809-02-27,983.8,964.2,987.0,1017.7,,1022.8,,1004.2,982.6,962.1,1013.7,,983.5,,975.6
1154,1809-02-28,983.2,964.9,986.8,1020.0,,1025.1,,1007.2,984.8,962.6,998.9,,985.3,,976.4
1155,1809-03-01,982.6,963.4,984.0,1017.7,,1024.0,,1007.3,981.6,961.1,1000.5,,984.1,,974.8
1156,1809-03-02,983.5,962.9,984.8,1019.8,,1024.8,,1008.8,983.1,961.6,1024.6,,983.2,,976.6
1157,1809-03-03,985.5,967.4,989.0,1022.3,,1034.8,,1015.3,986.3,965.1,1010.7,,988.0,,978.9
1158,1809-03-04,983.5,964.4,986.5,1017.6,,1030.0,,1013.3,981.5,962.6,999.9,,985.1,,976.3
1159,1809-03-05,976.8,957.4,980.5,1011.5,,1021.9,,1004.3,974.8,955.6,1008.0,,977.3,,968.3
1160,1809-03-06,976.0,957.7,984.0,1014.6,,1025.1,,1006.5,977.6,957.6,1021.4,,975.4,,969.5
1161,1809-03-07,980.6,962.6,985.5,1019.2,,1029.7,,1012.6,983.4,960.6,1022.7,,982.8,,974.5
1162,1809-03-08,986.5,968.0,989.5,1022.7,,1034.3,,1016.3,986.9,965.8,1008.4,,988.3,,980.0
1163,1809-03-09,982.0,963.1,985.0,1014.2,,1022.5,,1011.8,979.0,960.6,1003.1,,983.2,,973.8
1164,1809-03-10,972.7,952.6,980.5,1009.1,,1006.1,,983.2,972.6,950.1,999.4,,970.7,,965.1
1165,1809-03-11,970.3,950.5,974.7,1010.2,,1012.9,,993.8,973.1,949.3,1013.2,,964.7,,963.9
1166,1809-03-12,967.3,947.8,984.0,1005.3,,1011.7,,989.3,969.8,949.1,1014.9,,963.3,,960.1
1167,1809-03-13,968.4,949.4,973.0,1009.3,,1011.6,,988.5,971.8,948.1,1015.4,,966.4,,962.0
1168,1809-03-14,972.9,955.3,979.2,1013.0,,1018.5,,999.8,976.1,953.1,997.7,,973.1,,967.5
1169,1809-03-15,979.9,962.2,985.0,1018.0,,1024.4,,1004.3,983.4,960.1,998.3,,982.3,,973.8
1170,1809-03-16,979.6,961.6,983.5,1011.4,,1015.0,,1001.3,979.6,956.8,1000.3,,982.9,,971.4
1171,1809-03-17,978.9,960.5,982.7,1013.8,,1018.8,,1001.3,979.9,959.1,1004.7,,979.1,,971.8
1172,1809-03-18,977.6,958.6,980.0,1012.0,,1021.5,,1003.3,977.4,956.1,995.4,,978.0,,969.8
1173,1809-03-19,975.0,956.3,978.5,1009.4,,1020.0,,1001.3,973.9,954.1,996.0,,975.4,,962.6
1174,1809-03-20,975.7,958.2,981.0,1009.4,,1020.9,,1003.3,974.8,956.1,1006.2,,977.9,,969.2
1175,1809-03-21,976.6,958.9,981.7,1012.9,,1018.0,,1001.3,974.4,957.1,1016.2,,977.7,,970.1
1176,1809-03-22,976.9,959.3,982.7,1013.9,,1021.6,,1002.3,975.6,957.8,1028.4,,978.4,,970.2
1177,1809-03-23,976.0,957.2,,1008.7,,1025.0,,1007.3,975.3,956.1,1038.3,,976.1,,967.9
1178,1809-03-24,969.5,951.2,971.5,1001.4,,1019.2,,1003.5,968.3,950.1,1039.4,,970.7,,961.0
1179,1809-03-25,958.3,940.2,978.0,990.9,,1009.5,,987.7,957.8,940.1,1031.5,,956.4,,950.8
1180,1809-03-26,950.0,934.0,968.9,983.8,,1002.5,,983.2,949.5,933.6,1025.8,,947.5,,942.8
1181,1809-03-27,951.5,935.3,969.2,986.0,,1001.0,,981.7,950.3,932.6,1030.6,,951.2,,945.4
1182,1809-03-28,958.9,942.5,979.0,993.2,,1004.5,,986.2,958.3,939.6,1028.7,,959.7,,952.7
1183,1809-03-29,965.2,948.4,983.8,999.6,,1010.5,,993.3,964.6,946.1,1022.1,,965.8,,958.9
1184,1809-03-30,965.0,947.3,973.0,1001.0,,1012.8,,995.3,964.3,946.8,1016.9,,964.8,,
1185,1809-03-31,963.0,944.8,976.5,997.3,,1012.2,,996.8,961.8,943.6,1014.2,,961.8,,
1186,1809-04-01,957.0,939.7,963.4,991.2,,1002.6,,983.2,956.3,917.4,1000.9,,956.3,,950.2
1187,1809-04-02,957.0,940.9,965.7,995.4,,997.1,,978.7,959.2,917.4,998.9,,955.6,,952.1
1188,1809-04-03,963.0,945.1,959.5,999.8,,996.0,,978.7,963.4,921.1,1010.9,,960.7,,956.4
1189,1809-04-04,968.5,951.3,977.0,1005.8,,1009.7,,996.8,969.5,926.9,1019.9,,970.0,,961.9
1190,1809-04-05,976.5,959.4,982.0,1014.5,,1020.9,,1002.8,978.8,935.1,1022.7,,978.3,,970.8
1191,1809-04-06,978.0,960.0,982.5,1016.3,,1021.5,,1001.3,979.9,936.4,1025.3,,979.3,,971.5
1192,1809-04-07,986.0,958.6,981.7,1015.1,,1021.4,,1003.3,979.1,934.9,1024.2,,977.7,,970.3
1193,1809-04-08,977.8,959.6,982.5,1017.5,,1024.7,,1007.3,980.3,937.9,1021.4,,977.1,,971.4
1194,1809-04-09,971.4,952.1,976.0,1006.2,,1014.4,,993.8,972.4,929.1,1012.3,,970.2,,964.2
1195,1809-04-10,967.0,948.5,970.5,998.4,,1005.7,,986.2,965.8,924.4,1002.0,,965.8,,958.9
1196,1809-04-11,956.8,939.9,963.7,987.5,,1003.7,,981.7,956.3,915.8,1000.4,,956.5,,950.3
1197,1809-04-12,957.1,944.2,971.2,996.0,,996.4,,975.2,959.3,917.6,1003.6,,961.2,,957.1
1198,1809-04-13,963.0,946.7,968.0,992.3,,1008.5,,987.7,961.3,922.4,1003.5,,963.9,,956.6
1199,1809-04-14,958.0,941.5,963.9,988.0,,1010.8,,991.3,958.0,918.9,1011.1,,959.1,,951.6
1200,1809-04-15,960.9,946.4,963.4,993.2,,1005.9,,986.2,961.3,923.4,1007.6,,964.6,,956.4
1201,1809-04-16,959.6,942.6,966.0,992.3,,1012.4,,995.3,958.5,923.6,1008.0,,960.8,,952.8
1202,1809-04-17,956.2,939.0,962.2,989.4,,1010.5,,990.8,955.6,915.8,1016.3,,955.1,,950.9
1203,1809-04-18,954.1,937.0,960.9,989.3,,1002.9,,983.2,954.1,912.8,1020.8,,953.2,,947.6
1204,1809-04-19,951.2,936.8,958.7,986.8,,999.0,,978.7,952.5,910.8,1014.7,,952.8,,946.6
1205,1809-04-20,965.6,949.2,971.5,1002.0,,1000.9,,986.2,967.0,923.9,1014.6,,967.0,,957.5
1206,1809-04-21,970.2,951.4,974.2,1003.9,,1012.8,,995.3,971.1,928.6,1022.7,,970.1,,961.6
1207,1809-04-22,969.1,951.8,974.0,1002.5,,1015.6,,998.3,970.0,927.9,990.3,,970.8,,962.3
1208,1809-04-23,968.6,950.8,974.5,1004.1,,1013.7,,996.8,969.1,926.9,1033.8,,969.0,,961.5
1209,1809-04-24,970.9,952.8,976.5,1008.7,,1015.2,,999.3,972.4,929.4,1033.0,,970.1,,964.6
1210,1809-04-25,973.3,955.0,978.7,1009.9,,1017.0,,1000.3,972.8,931.4,1028.0,,973.3,,966.4
1211,1809-04-26,970.9,952.7,975.7,1003.5,,1016.8,,999.8,969.3,928.4,1017.0,,969.6,,963.6
1212,1809-04-27,960.8,943.6,966.0,995.6,,1009.1,,987.7,961.4,921.6,1014.2,,952.9,,954.0
1213,1809-04-28,950.7,934.7,958.2,983.4,,988.9,,972.7,949.0,911.3,1017.5,,955.1,,944.1
1214,1809-04-29,957.4,939.0,963.2,988.4,,994.3,,973.2,953.0,914.8,1016.0,,955.1,,949.4
1215,1809-04-30,955.1,939.3,965.4,989.7,,1002.3,,984.7,953.5,915.1,1012.1,,953.7,,
1216,1809-05-01,959.2,942.9,967.2,992.2,,1002.0,,981.8,961.7,918.9,1008.4,,961.4,,953.7
1217,1809-05-02,963.4,945.5,971.5,996.0,,1009.8,,995.4,965.2,923.4,990.1,,963.6,,957.3
1218,1809-05-03,968.5,950.5,975.2,1002.3,,1014.6,,999.9,969.7,926.9,1021.1,,969.2,,962.2
1219,1809-05-04,974.0,959.7,979.7,1008.2,,1011.7,,992.4,972.5,932.4,1024.6,,975.0,,967.2
1220,1809-05-05,974.8,956.8,981.0,1006.8,,1011.0,,995.4,973.5,932.9,1021.1,,975.8,,967.5
1221,1809-05-06,976.3,959.1,983.5,1014.2,,1011.6,,998.4,978.5,934.9,1019.6,,979.3,,971.0
1222,1809-05-07,980.8,961.7,986.3,1017.2,,1017.0,,1001.4,983.8,939.9,1022.3,,980.1,,974.4
1223,1809-05-08,979.8,960.3,983.7,1015.4,,1018.5,,1002.9,981.5,936.4,1026.2,,979.5,,972.3
1224,1809-05-09,977.2,957.6,981.2,1011.5,,1019.5,,1004.4,977.5,935.6,1023.7,,979.4,,970.3
1225,1809-05-10,973.9,955.3,980.5,1007.9,,1018.3,,1002.9,975.8,933.4,1019.0,,974.0,,966.5
1226,1809-05-11,973.2,956.0,980.5,1007.2,,1018.5,,1002.9,975.1,933.6,1019.0,,975.2,,966.5
1227,1809-05-12,973.9,956.4,980.0,1007.0,,1017.3,,1003.6,974.3,933.4,1024.6,,975.0,,966.4
1228,1809-05-13,973.8,954.3,977.7,1005.1,,1016.6,,1002.1,970.3,931.9,1027.9,,973.0,,964.9
1229,1809-05-14,973.9,955.0,980.2,1005.5,,1018.9,,1004.4,971.0,932.1,1023.5,,974.2,,965.9
1230,1809-05-15,971.5,954.0,978.2,1004.8,,1018.5,,1004.4,970.0,932.6,1013.7,,972.9,,964.5
1231,1809-05-16,970.0,952.4,977.5,1004.1,,1015.4,,1001.4,968.7,929.9,1023.5,,970.6,,963.3
1232,1809-05-17,970.0,952.1,976.7,1004.5,,1016.3,,1001.4,968.7,930.9,1024.5,,969.7,,963.0
1233,1809-05-18,969.4,950.6,975.0,1003.1,,1018.5,,1003.6,968.1,930.4,1015.4,,967.8,,962.0
1234,1809-05-19,966.2,948.2,970.5,997.6,,1017.1,,1002.9,962.8,928.6,1023.9,,965.5,,959.1
1235,1809-05-20,971.3,954.7,979.5,1005.5,,1014.4,,999.9,968.0,930.9,1026.3,,973.2,,965.0
1236,1809-05-21,976.8,958.5,980.5,1011.3,,1015.3,,1002.9,974.9,934.9,1018.8,,977.4,,969.6
1237,1809-05-22,977.5,958.9,983.2,1012.7,,1018.3,,1003.4,976.0,935.9,1023.6,,977.5,,970.2
1238,1809-05-23,976.6,957.6,982.0,1011.2,,1018.1,,1004.4,975.8,934.4,1025.3,,976.8,,968.7
1239,1809-05-24,973.9,955.4,978.5,1007.4,,1016.2,,1001.4,972.3,931.4,1022.7,,973.7,,965.3
1240,1809-05-25,971.4,953.1,975.5,1003.2,,1013.4,,997.6,970.3,929.9,1015.9,,971.2,,962.7
1241,1809-05-26,971.5,950.8,973.0,1002.3,,1012.9,,994.6,969.3,927.9,1007.5,,968.9,,961.5
1242,1809-05-27,970.9,950.2,974.2,998.9,,1014.4,,998.4,967.8,927.9,1005.2,,967.4,,960.2
1243,1809-05-28,970.5,950.7,974.5,1000.4,,1016.0,,1001.4,968.0,929.1,1005.8,,969.8,,961.1
1244,1809-05-29,971.5,949.6,978.0,998.6,,1018.8,,1002.9,966.0,929.4,1008.0,,967.4,,960.2
1245,1809-05-30,973.5,954.8,980.5,1005.4,,1015.1,,999.9,971.1,931.1,1009.1,,973.9,,964.3
1246,1809-05-31,975.2,955.0,,1006.8,,1018.1,,996.9,971.5,932.9,1016.7,,974.0,,965.9
1247,1809-06-01,969.8,947.9,972.0,999.0,,1016.5,,1001.1,964.8,928.4,1022.9,,964.9,,955.1
1248,1809-06-02,971.2,953.1,974.0,1004.6,,1014.4,,1002.1,969.2,928.9,1027.1,,981.4,,963.9
1249,1809-06-03,978.4,956.9,980.2,1009.8,,1019.8,,1005.1,974.5,933.9,1023.2,,975.4,,968.1
1250,1809-06-04,975.8,953.2,976.2,1004.4,,1019.4,,1006.1,970.5,931.9,1025.3,,971.6,,963.7
1251,1809-06-05,969.4,948.2,974.0,998.7,,1016.7,,1002.1,965.0,927.4,1025.7,,966.8,,960.9
1252,1809-06-06,974.2,954.6,979.0,1005.4,,1017.5,,1002.1,969.5,929.4,1022.2,,974.5,,964.5
1253,1809-06-07,979.5,958.6,982.2,1010.1,,1015.8,,1002.1,975.5,935.9,1019.9,,978.2,,969.7
1254,1809-06-08,977.8,957.7,980.5,1007.1,,1013.5,,999.1,973.3,933.4,1015.8,,975.9,,967.8
1255,1809-06-09,969.2,950.4,972.5,998.7,,1010.0,,993.1,967.0,926.4,1014.2,,968.1,,959.1
1256,1809-06-10,969.9,950.2,974.2,999.4,,1008.5,,991.6,968.7,926.4,1009.6,,969.9,,960.2
1257,1809-06-11,973.6,956.4,979.5,1005.8,,1016.0,,1002.1,973.5,932.4,1016.9,,976.1,,966.9
1258,1809-06-12,981.7,962.0,985.3,1011.7,,1019.7,,1005.1,978.5,938.4,1011.8,,981.8,,972.4
1259,1809-06-13,982.1,961.1,984.5,1010.9,,1019.8,,1006.6,979.6,937.9,1008.4,,978.9,,972.0
1260,1809-06-14,978.2,956.8,980.0,1008.1,,1016.9,,1000.6,975.2,934.4,1011.2,,975.5,,967.8
1261,1809-06-15,973.6,952.4,978.0,1002.4,,1014.6,,999.1,970.2,929.4,1015.9,,971.3,,963.4
1262,1809-06-16,974.0,953.1,976.0,1003.8,,1011.2,,997.6,969.8,929.9,1012.3,,972.2,,962.2
1263,1809-06-17,976.1,955.2,979.0,1003.7,,1012.0,,997.1,971.8,931.2,1003.7,,973.5,,
1264,1809-06-18,970.8,949.8,975.5,999.2,,1006.6,,990.1,966.5,926.4,993.7,,968.6,,
1265,1809-06-19,970.2,949.8,975.0,1002.4,,1005.8,,988.5,967.7,927.7,997.7,,958.5,,959.9
1266,1809-06-20,973.5,954.3,979.0,1006.7,,1013.9,,1000.6,972.0,930.2,1006.3,,971.7,,967.4
1267,1809-06-21,979.8,958.9,983.5,1011.9,,1016.9,,1002.8,975.3,935.4,1009.1,,976.2,,970.3
1268,1809-06-22,980.2,959.8,983.5,1013.4,,1016.4,,1000.3,976.5,935.9,987.7,,976.2,,970.2
1269,1809-06-23,980.4,959.0,983.5,1013.3,,1019.2,,1003.6,977.0,935.9,1019.3,,976.4,,970.7
1270,1809-06-24,980.4,960.4,984.5,1014.0,,1019.4,,1005.1,977.5,936.4,1022.0,,977.8,,971.6
1271,1809-06-25,982.0,960.3,985.8,1014.9,,1016.0,,1004.1,977.5,938.4,1021.1,,978.3,,972.9
1272,1809-06-26,962.2,957.6,983.3,1012.3,,1015.4,,999.1,976.2,935.4,1019.9,,975.3,,969.9
1273,1809-06-27,976.0,955.6,979.7,1007.6,,1015.9,,1002.1,972.5,932.4,1018.7,,973.0,,967.2
1274,1809-06-28,975.9,954.9,979.0,1006.2,,1017.0,,1002.1,972.7,931.9,1017.7,,972.8,,966.2
1275,1809-06-29,974.6,954.1,977.5,1004.4,,1017.2,,1002.8,971.6,931.4,1015.9,,972.1,,963.3
1276,1809-06-30,973.1,952.8,977.2,1002.8,,1016.0,,1000.6,970.0,929.2,1019.5,,971.3,,
1277,1809-07-01,972.7,952.3,975.7,1003.1,,1013.3,,999.0,969.5,951.3,1022.4,,971.7,,961.5
1278,1809-07-02,973.6,952.5,976.5,1003.0,,1014.4,,999.7,969.1,951.0,1020.6,,970.6,,962.2
1279,1809-07-03,968.5,948.3,972.2,997.1,,1012.7,,996.0,965.6,947.5,1019.3,,965.7,,961.2
1280,1809-07-04,971.8,947.9,972.5,997.8,,1007.3,,991.5,966.3,945.5,1018.1,,965.2,,958.8
1281,1809-07-05,971.6,951.5,975.0,1001.7,,1013.1,,999.0,970.1,949.3,1016.4,,969.3,,963.2
1282,1809-07-06,972.7,951.7,975.2,1003.1,,1015.7,,1001.0,970.5,951.0,1010.6,,968.7,,962.3
1283,1809-07-07,969.9,948.9,972.5,999.7,,1015.6,,1002.0,965.0,952.3,1017.8,,966.0,,963.9
1284,1809-07-08,972.7,950.5,976.0,1001.9,,1013.8,,1000.5,965.8,951.5,1025.6,,969.9,,962.1
1285,1809-07-09,972.2,950.6,974.7,1001.0,,1010.4,,996.0,966.2,952.3,1025.7,,969.2,,962.3
1286,1809-07-10,971.2,950.8,975.5,1000.5,,1007.9,,993.0,966.3,951.0,1020.1,,968.9,,961.5
1287,1809-07-11,971.8,952.2,977.7,1002.4,,1007.7,,991.5,967.8,952.5,1018.5,,970.8,,962.7
1288,1809-07-12,975.5,955.3,980.7,1007.3,,1008.8,,999.0,970.3,953.5,1014.0,,972.6,,966.6
1289,1809-07-13,976.6,956.4,981.5,1008.8,,1013.4,,1000.5,972.1,954.5,1009.2,,973.3,,966.2
1290,1809-07-14,979.2,957.8,982.5,1012.0,,1016.0,,1002.0,974.1,956.0,1006.2,,975.7,,967.7
1291,1809-07-15,978.5,957.0,981.5,1009.0,,1018.4,,1003.0,973.3,954.8,1005.7,,975.5,,966.0
1292,1809-07-16,976.2,954.7,979.2,1005.0,,1013.7,,1000.5,970.5,953.0,1003.0,,973.1,,
1293,1809-07-17,972.1,951.8,977.5,998.6,,1009.8,,993.0,965.6,949.0,1002.8,,970.6,,962.4
