folder,ID,Name,Lat,Lon,Alt,Vbl,Stat,Units,Source,Link,year_start,year_end,n_records,n_unique_years,filepath
Tebessa,60475,Tebessa,35.42,8.12,863,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1879,1938,10781,41,/scratch3/PALAEO-RA/daily_data/final/Tebessa/MEDARE_Tebessa_60475_18790101-19381231_p_daily.tsv
TiziOuzou,60395,Tizi_Ouzou,36.72,4.05,222,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1879,1938,16613,56,/scratch3/PALAEO-RA/daily_data/final/TiziOuzou/MEDARE_TiziOuzou_60395_18790101-19381231_p_daily.tsv
Weissenburg,Weissenburg-Emetzheim,Weissenburg-Emetzheim,49.0290,10.9741,422.6,p,point,hPa,DWD,DOI 10.5281/zenodo.5940391,1879,1920,34370,32,/scratch3/PALAEO-RA/daily_data/final/Weissenburg/DWD_Weissenburg_18790101-19210323_p_subdaily.tsv
Badajoz,BABADA2,Extremadura-Badajoz,38.9,-6.9625,185,p,mean,hPa,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,3033,10,/scratch3/PALAEO-RA/daily_data/final/Badajoz/EMOSSv2_Badajoz_18801025-18890709_p_daily_qc.tsv
Caceres,CCCACE2,Extremadura-Caceres,39.473056,-6.37,459,p,point,hPa,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,1836,9,/scratch3/PALAEO-RA/daily_data/final/Caceres/EMOSSv2_Caceres_18801025-18890709_p_daily_qc.tsv
Constantine,60419,Constantine,36.37,6.62,660,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1880,1938,14792,56,/scratch3/PALAEO-RA/daily_data/final/Constantine/MEDARE_Constantine_18800101-19381231_p_daily.tsv
Valdesevilla,BAVALD1,Extremadura-Valdesevilla,37.871581,-6.522527,660,p,point,hPa,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1883,607,4,/scratch3/PALAEO-RA/daily_data/final/Valdesevilla/EMOSSv2_Valdesevilla_18800612-18830722_p_daily_qc.tsv
Wuerzburg,Wurzburg-Physikalisches-Inst,Wurzburg-Physikalisches-Inst,49.7995,9.9280,175.0,p,point,hPa,DWD,DOI 10.5281/zenodo.5940391,1880,1953,55593,52,/scratch3/PALAEO-RA/daily_data/final/Wuerzburg/DWD_Wurzburg_18800101-19530131_p_subdaily.tsv
Nicosia,17607,Nicosia,35.19,33.37,152,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1881,1922,11913,37,/scratch3/PALAEO-RA/daily_data/final/Nicosia/MEDARE_Nicosia_17607_18810101-19221231_p_daily.tsv
CabezaLaVaca,BACVAC1,Extremadura-Cabeza_la_Vaca,38.086667,-6.421111,658,p,point,hPa,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1882,1883,960,2,/scratch3/PALAEO-RA/daily_data/final/CabezaLaVaca/EMOSSv2_Cabeza-la-Vaca_18820106-18831231_p_subdaily_qc.tsv
Sheffield,SHEFFIELD,SHEFFIELD,53.3810,-1.4910,131.0,p,point,hPa,UKMO MIDAS,DOI 10.5281/zenodo.5940391,1882,1918,25986,37,/scratch3/PALAEO-RA/daily_data/final/Sheffield/MIDAS_Sheffield_18821201-19180630_p_subdaily.tsv
Sheffield,SHEFFIELD,SHEFFIELD,53.3810,-1.4910,131.0,p,point,hPa,UKMO MIDAS,DOI 10.5281/zenodo.5940391,1882,1935,31645,53,/scratch3/PALAEO-RA/daily_data/final/Sheffield/MIDAS_Sheffield_18821201-19351231_p_subdaily.tsv
ValenciaDelVentoso,BAVVEN1,Extremadura-Valencia_del_Ventoso,38.265278,-6.474444,500,p,point,arbitrary units,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1882,1883,976,2,/scratch3/PALAEO-RA/daily_data/final/ValenciaDelVentoso/EMOSSv2_Valencia-del-Ventoso_18820101-18831130_p_subdaily.tsv
BenNevis,BEN NEVIS SUMMIT OBSERVATORY,Weather-Rescue-Data-v2-2_Ben-Nevis,56.8,-5,1345,p,point,hPa,Ed Hawkins. (2024). ed-hawkins/weather-rescue-data: Weather Rescue Data v2.2 (v2.2). Zenodo.,https://doi.org/10.5281/zenodo.11001125,1883,1904,182616,22,/scratch3/PALAEO-RA/daily_data/final/BenNevis/WRDv2-2_Ben-Nevis_18831201-19040930_p_subdaily_qc.tsv
Biskra,60525,Biskra,34.85,5.72,125,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1884,1938,11938,45,/scratch3/PALAEO-RA/daily_data/final/Biskra/MEDARE_Biskra_18800101-19381231_p_daily.tsv
Ismailia,62441,Ismailia,30.6,32.23,10,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1884,1956,12152,36,/scratch3/PALAEO-RA/daily_data/final/Ismailia/MEDARE_Ismailia_18840101-19561231_p_daily.tsv
PortSaid,62333,Port_Said,31.28,32.23,6,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1884,1957,17978,54,/scratch3/PALAEO-RA/daily_data/final/PortSaid/MEDARE_Port-Said_18840101-19571231_p_daily.tsv
Stonyhurst,STONYHURST,STONYHURST,53.8450,-2.4700,115.0,p,point,hPa,UKMO MIDAS,DOI 10.5281/zenodo.5940391,1884,1958,25960,73,/scratch3/PALAEO-RA/daily_data/final/Stonyhurst/MIDAS_Stonyhurst_18840101-19581031_p_subdaily.tsv
Aas,Ås (NMBU),Ås (NMBU),59.6605,10.7818,92.0,p,point,hPa,frost.met.no,DOI 10.5281/zenodo.5940391,1885,1966,89822,82,/scratch3/PALAEO-RA/daily_data/final/Aas/METNO_Aas_18850101-19661231_p_subdaily.tsv
Setif,60445,Setif,36.18,5.4,1081,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1885,1938,11109,39,/scratch3/PALAEO-RA/daily_data/final/Setif/MEDARE_Setif_18780101-19381231_p_daily.tsv
Eastbourne,EASTBOURNE,EASTBOURNE,50.7590,0.2830,15.0,p,point,hPa,UKMO MIDAS,DOI 10.5281/zenodo.5940391,1887,1910,16637,24,/scratch3/PALAEO-RA/daily_data/final/Eastbourne/MIDAS_Eastbourne_18870701-19101231_p_subdaily.tsv
FortNational,60395-1,Fort_National,36.63,4.2,942,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1887,1938,14734,49,/scratch3/PALAEO-RA/daily_data/final/FortNational/MEDARE_Fort-National_18840101-19381231_p_daily.tsv
Ghazaouet,60517,Nemours_Ghazaouet,35.1,-1.85,83,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1887,1938,15483,48,/scratch3/PALAEO-RA/daily_data/final/Ghazaouet/MEDARE_Ghazaouet_18780101-19381231_p_daily.tsv
Sfax,60750,Sfax,34.72,10.72,23,p,mean,hPa,Medare,https://www.idare-portal.org/data/medare,1887,1957,18300,60,/scratch3/PALAEO-RA/daily_data/final/Sfax/MEDARE_Sfax_60750_18860101-19571231_p_daily.tsv
Alange,BAALAN4,Extremadura-Alange,38.784444,-6.243611,323,p,point,hPa,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1889,1893,910,5,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18820624-18930930_p_subdaily_qc.tsv
Waren,Waren-Muritz,Waren-Muritz,53.5212,12.6816,67.0,p,point,hPa,DWD,DOI 10.5281/zenodo.5940391,1889,1923,37188,35,/scratch3/PALAEO-RA/daily_data/final/Waren/DWD_Waren-Muritz_18890701-19230802_p_subdaily.tsv
Istanbul,Halkali_Agricultural_School,Halkali Agricultural School,41.03,28.78,119,p,point,hPa,Yilmaz,https://doi.org/10.5285/c6e27bda1fc849c098a7fff7ff69fd5a,1896,1917,6956,22,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Istanbul_18961213-19171231_p_subdaily_qc.tsv
DeBilt,KNMI-001_DeBilt,DeBilt,52.10157,5.178046,5,p,point,hPa,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1897,1903,7665,7,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19031231_p_subdaily_qc.tsv
Woburn,WOBURN,WOBURN,52.0140,-0.5960,89.0,p,point,hPa,UKMO MIDAS,DOI 10.5281/zenodo.5940391,1898,1930,8680,26,/scratch3/PALAEO-RA/daily_data/final/Woburn/MIDAS_Woburn_18980901-19301231_p_subdaily.tsv
Turin,Turin,Turin,45.071,7.686,287,p,mean,hPa,SMI,NA,1954,2009,20454,56,/scratch3/PALAEO-RA/daily_data/final/Turin/SMI_Turin_19540101-20091231_p_daily_qc.tsv
Bologna,Palatine-Society_Bologna,Bologna,44.4967,11.3526,74,rh,day,unknown,PALAEO-RA,,1787,1788,731,2,/scratch3/PALAEO-RA/daily_data/final/Bologna/PALAEO-RA_Bologna_17870101-17881231_rh_daily.tsv
Paris,Jefferson_Paris,Paris,48.856,2.352,60,rh,point,%,Jefferson weather records,https://jefferson-weather-records.org/,1788,1789,737,2,/scratch3/PALAEO-RA/daily_data/final/Paris/Jefferson_Paris_17880901-17890925_rh_subdaily_qc.tsv
Zurich,GCOS_Zurich_Feer,Zurich,47.371620,8.543980,418,rh,point,%,PALAEO-RA,,1807,1827,14729,20,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_Feer_18070101-18271231_rh_subdaily_qc.tsv
Zurich,GCOS_Zurich_Escher,Zurich,47.371620,8.543980,427,rh,point,%,PALAEO-RA,,1816,1816,214,1,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_Escher_18160601-18161231_rh_subdaily_qc.tsv
GrandStBernard,GCOS_GrandStBernard,Grand St. Bernard,45.869,7.17068,2491,rh,point,%,DIGIHOM; PALAEO-RA,https://doi.pangaea.de/10.1594/PANGAEA.948258,1817,1856,49970,40,/scratch3/PALAEO-RA/daily_data/final/GrandStBernard/GCOS_GrandStBernard_18170914-18560531_rh_subdaily_qc.tsv
Zurich,GCOS_Zurich_Horner,Zurich,47.370000,8.538000,410,rh,point,%,PALAEO-RA,,1825,1831,1768,4,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_Horner_18250626-18311102_rh_subdaily_qc.tsv
Basel,Basel_Merian,Basel,47.56267,7.58445,268,rh,point,%,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1828,1836,14545,9,/scratch3/PALAEO-RA/daily_data/final/Basel/GCOS_Basel_Merian_18280101-18361115_rh_subdaily_qc.tsv
Zurich,GCOS_Zurich_SNG,Zurich,47.371620,8.543980,418,rh,point,%,PALAEO-RA,,1830,1832,1971,3,/scratch3/PALAEO-RA/daily_data/final/Zurich/PALAEO-RA_Zurich_SNG_18300614-18320331_rh_subdaily_qc.tsv
DenHelder,KNMI-002_DenHelder,DenHelder,52.9331,4.75,1,rh,point,perc,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1905,60354,56,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_rh_subdaily.tsv
Groningen,KNMI-001_Groningen,Groningen,53.1844,6.6006,7,rh,point,%,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1905,50754,50,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18501201-19051231_rh_subdaily_qc.tsv
Utrecht,KNMI-155_Utrecht,Utrecht155,52.09,5.12,5,rh,point,%,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1850,1896,50483,47,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18501201-18961231_rh_subdaily_qc.tsv
Kuesnacht,Küsnacht,Küsnacht,47.31701,8.58323,420,rh,point,%,CHIMES,https://doi.pangaea.de/10.1594/PANGAEA.948258,1852,1856,7821,5,/scratch3/PALAEO-RA/daily_data/final/Kuesnacht/CHIMES_Kuesnacht_18520111-18561115_rh_subdaily_qc.tsv
Maastricht,KNMI-007_Maastricht,Maastricht,50.851368,5.690972,49,rh,point,%,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1852,1905,53462,49,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520101-19051231_rh_subdaily_qc.tsv
Vlissingen,KNMI-54_Vlissingen,Vlissingen2,52.453667,4.570913,1,rh,point,%,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1854,1905,55969,52,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18541201-19051231_rh_subdaily_qc.tsv
Alange,BAALAN1,Extremadura-Alange,38.784444,-6.243611,323,rh,point,relative units,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1866,1866,368,1,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18660701-18660930_rh_subdaily.tsv
Alange,BAALAN2,Extremadura-Alange,38.784444,-6.243611,323,rh,point,%,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1868,1868,368,1,/scratch3/PALAEO-RA/daily_data/final/Alange/EMOSSv2_Alange_18680701-18680930_rh_subdaily_qc.tsv
BenNevis,BEN NEVIS SUMMIT OBSERVATORY,Weather-Rescue-Data-v2-2_Ben-Nevis,56.8,-5,1345,rh,point,%,Ed Hawkins. (2024). ed-hawkins/weather-rescue-data: Weather Rescue Data v2.2 (v2.2). Zenodo.,https://doi.org/10.5281/zenodo.11001125,1883,1904,181516,22,/scratch3/PALAEO-RA/daily_data/final/BenNevis/WRDv2-2_Ben-Nevis_18831207-19040930_rh_subdaily.tsv
Istanbul,Halkali_Agricultural_School,Halkali Agricultural School,41.03,28.78,119,rh,point,%,Yilmaz,https://doi.org/10.5285/c6e27bda1fc849c098a7fff7ff69fd5a,1896,1917,6852,22,/scratch3/PALAEO-RA/daily_data/final/Istanbul/Yilmaz_Istanbul_18961215-19171231_rh_subdaily_qc.tsv
DeBilt,KNMI-001_DeBilt,DeBilt,52.10157,5.178046,5,rh,point,%,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1897,1905,9858,9,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19051231_rh_subdaily_qc.tsv
Paris,Paris_Morin,Paris,48.861347,2.350561,33,rr,sum,mm,"Pliemon, T., Foelsche, U., Rohr, C., & Pfister, C. (2023). Precipitation reconstructions for Paris based on the observations by Louis Morin, 1665–1713 CE [Data set].",https://doi.org/10.5281/zenodo.7404635,1665,1713,17484,49,/scratch3/PALAEO-RA/daily_data/final/Paris/Pliemon_Paris_16650201-17130630_rr_daily_qc.tsv
Upminster,Upminster in Essex,Upminster,51.55591,0.248894,19,rr,point,unknown,DWD / philosophical transactions of the royal society (Klima vor dem 18. Jahrhundert.) / PALAEO-RA,,1697,1697,552,1,/scratch3/PALAEO-RA/daily_data/final/Upminster/Upminster_16970701-16971231_rr_subdaily.tsv
Upminster,Europe_Upminster,Upminster,51.555914,0.248894,19,rr,sum,mm,PALAEO-RA,,1708,1709,366,2,/scratch3/PALAEO-RA/daily_data/final/Upminster/PALAEO-RA_Upminster_17080111-17090110_rr_daily_qc.tsv
Zurich,ZH01_Zurich_Scheuchzer,Zürich,47.371620,8.543980,418,rr,sum,mm,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1708,1730,8097,13,/scratch3/PALAEO-RA/daily_data/final/Zurich/CHIMES_Zurich_Scheuchzer_17080101-17300630_rr_subdaily_qc.tsv
Ulm,Europe_Ulm,Ulm,48.401082,9.987608,478,rr,sum,mm,PALAEO-RA,,1715,1721,2174,7,/scratch3/PALAEO-RA/daily_data/final/Ulm/PALAEO-RA_Ulm_17150324-17210305_rr_daily_qc.tsv
Breslau,Breslau,Wroclaw,51.11,17.04,117,rr,sum,unknown,PALAEO-RA,,1717,1726,1609,10,/scratch3/PALAEO-RA/daily_data/final/Breslau/PALAEO-RA_Breslau-Wroclaw_17171003-17261231_rr_subdaily.tsv
Padua,Camuffo_Padua,Padua,45.4,11.87,18,rr,sum,mm,"Camuffo, D., della Valle, A., Becherini, F. et al. Three centuries of daily precipitation in Padua, Italy, 1713–2018: history, relocations, gaps, homogeneity and raw data. Climatic Change 162, 923–942 (2020).",https://doi.org/10.1007/s10584-020-02717-2,1727,2018,87985,243,/scratch3/PALAEO-RA/daily_data/final/Padua/Camuffo_Padua_17270101-20181231_rr_daily_qc.tsv
Utrecht,KNMI-43_Utrecht,Utrecht43,52.09,5.12,5,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1728,1739,2016,12,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht43_17280105-17391226_rr_subdaily_qc.tsv
Wittenberg,Europe_Wittenberg_1,Wittenberg,51.866667,12.800000,72,rr,sum,mm,PALAEO-RA,,1728,1729,976,2,/scratch3/PALAEO-RA/daily_data/final/Wittenberg/PALAEO-RA_Wittenberg_17280320-17290321_rr_daily_qc.tsv
Haarlem,KNMI-Haarlem,Haarlem,52.38,4.64,5,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1735,1742,1101,8,/scratch3/PALAEO-RA/daily_data/final/Haarlem/KNMI_Haarlem_17350105-17421231_rr_subdaily.tsv
Zwanenburg,KNMI-Zwanenburg,Zwanenburg,52.32,4.74,1,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1738,1860,11318,114,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/KNMI_Zwanenburg_17380114-18601130_rr_subdaily_qc.tsv
Leiden,KNMI-Leiden,Leiden,52.16,4.5,2,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1740,1758,3661,19,/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_17400101-17581231_rr_subdaily.tsv
Alkmaar,KNMI-Alkmaar,Alkmaar,52.63,4.75,1,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1741,1748,1577,8,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/KNMI_Alkmaar_17410501-17481130_rr_subdaily_qc.tsv
Bergen,KNMI-Bergen,Bergen,52.67,4.72,1,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1741,1746,699,6,/scratch3/PALAEO-RA/daily_data/final/Bergen/PALAEO-RA_Bergen_17410904-17460518_rr_subdaily_qc.tsv
Bern,BE01_Bern_Tavel,Bern,46.944747,7.436714,532,rr,sum,mm,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1761,1766,1461,5,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_Bern_Tavel_17610701-17660630_rr_daily_qc.tsv
Bern,BE01_Bern_Lombach,Bern,46.947933,7.439289,540,rr,sum,mm,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1777,1789,9508,13,/scratch3/PALAEO-RA/daily_data/final/Bern/CHIMES_Bern_Lombach_17770301-17891231_rr_subdaily_qc.tsv
Avully,Avully,Avully,46.16955,6.00038,424,rr,sum,mm,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1778,1785,4259,8,/scratch3/PALAEO-RA/daily_data/final/Avully/GCOS_Avully_17780901-17850115_rr_subdaily_qc.tsv
Breda,KNMI-56_Breda,Breda2,51.57,4.77,3,rr,point,mm,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1778,1781,459,3,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda2_17780901-17811231_rr_subdaily.tsv
Budapest,Palatine-Society_Budapest,Budapest,47.492500,19.051389,168,rr,sum,mm,PALAEO-RA,,1781,1786,1515,5,/scratch3/PALAEO-RA/daily_data/final/Budapest/PALAEO-RA_Budapest_17811101-17861231_rr_daily_qc.tsv
Hohenpeissenberg,GM000010962,HOHENPEISSENBERG,47.8017,11.0117,977,rr,sum,mm,GHCN-D,NA,1781,2019,60233,167,/scratch3/PALAEO-RA/daily_data/final/Hohenpeissenberg/GHCNd_Hohenpeissenberg_17810101-20190730_rr_daily.tsv
Ingolstadt,Palatine-Society_Ingolstadt,Ingolstadt,48.750000,11.433333,369,rr,sum,mm,PALAEO-RA,,1781,1782,2139,2,/scratch3/PALAEO-RA/daily_data/final/Ingolstadt/PALAEO-RA_Ingolstadt_17810101-17821231_rr_subdaily_qc.tsv
Mannheim,Palatine-Society_Mannheim,Mannheim,49.483333,8.466667,112,rr,sum,mm,PALAEO-RA,,1781,1792,3652,10,/scratch3/PALAEO-RA/daily_data/final/Mannheim/PALAEO-RA_Mannheim_17810101-17921231_rr_daily_qc.tsv
Padua,Palatine-Society_Padua,Padua,45.4,11.87,18,rr,sum,mm,PALAEO-RA,,1781,1792,10956,10,/scratch3/PALAEO-RA/daily_data/final/Padua/PALAEO-RA_Padua_17810101-17921231_rr_subdaily_qc.tsv
Prague,Palatine-Society_Prague,Prague,50.075538,14.437800,200,rr,sum,mm,PALAEO-RA,,1781,1786,1979,6,/scratch3/PALAEO-RA/daily_data/final/Prague/PALAEO-RA_Prague_17810801-17861231_rr_daily_qc.tsv
Regensburg,Palatine-Society_Regensburg,Regensburg,49.013430,12.101624,346,rr,sum,mm,PALAEO-RA,,1781,1786,2191,6,/scratch3/PALAEO-RA/daily_data/final/Regensburg/PALAEO-RA_Regensburg_17810101-17861231_rr_daily_qc.tsv
Zagan,Palatine-Society_Zagan,Zagan,51.6151,15.3233,116,rr,sum,mm,PALAEO-RA,,1781,1792,12054,11,/scratch3/PALAEO-RA/daily_data/final/Zagan/PALAEO-RA_Zagan_17810101-17921231_rr_subdaily_qc.tsv
Bologna,Palatine-Society_Bologna,Bologna,44.4967,11.3526,74,rr,sum,mm,PALAEO-RA,,1782,1791,1461,4,/scratch3/PALAEO-RA/daily_data/final/Bologna/PALAEO-RA_Bologna_17820101-17911231_rr_subdaily_qc.tsv
Copenhagen,Palatine-Society_Copenhagen,Copenhagen,55.676097,12.568337,40,rr,sum,mm,PALAEO-RA,,1782,1786,5478,5,/scratch3/PALAEO-RA/daily_data/final/Copenhagen/PALAEO-RA_Copenhagen_17820101-17861231_rr_daily_qc.tsv
Geneva,GE01_Geneve_Senebier,Geneva,46.19861,6.14527,380,rr,sum,mm,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1782,1789,6417,6,/scratch3/PALAEO-RA/daily_data/final/Geneva/CHIMES_Geneva_17820101-17891231_rr_subdaily.tsv
Rome,Palatine-Society_Rome,Rome,41.898758,12.480704,56,rr,sum,mm,PALAEO-RA,,1782,1792,3287,9,/scratch3/PALAEO-RA/daily_data/final/Rome/PALAEO-RA_Rome_17820101-17921231_rr_subdaily_qc.tsv
Dijon,Palatine-Society_Dijon,Dijon,47.322047,5.041480,250,rr,sum,mm,PALAEO-RA,,1783,1784,2192,2,/scratch3/PALAEO-RA/daily_data/final/Dijon/PALAEO-RA_Dijon_17830101-17841231_rr_subdaily_qc.tsv
Goettingen,Palatine-Society_Goettingen,Göttingen,51.533333,9.933333,150,rr,sum,mm,PALAEO-RA,,1783,1785,1096,3,/scratch3/PALAEO-RA/daily_data/final/Goettingen/PALAEO-RA_Goettingen_17830101-17851231_rr_subdaily_qc.tsv
LaRochelle,Palatine-Society_LaRochelle,La Rochelle,46.160329,-1.151139,19,rr,sum,mm,PALAEO-RA,,1783,1786,1125,4,/scratch3/PALAEO-RA/daily_data/final/LaRochelle/PALAEO-RA_LaRochelle_17830101-17861231_rr_daily_qc.tsv
Marseille,Palatine-Society_Marseille,Marseille,43.2965,5.36978,44,rr,sum,mm,PALAEO-RA,,1783,1792,8769,8,/scratch3/PALAEO-RA/daily_data/final/Marseille/PALAEO-RA_Marseille_17830101-17921231_rr_subdaily_qc.tsv
Delft,Palatine-Society_Delft,Delft,52.1014,5.1867,2,rr,sum,mm,PALAEO-RA,,1784,1786,2143,2,/scratch3/PALAEO-RA/daily_data/final/Delft/PALAEO-RA_Delft_17840117-17861231_rr_daily_qc.tsv
Avully,Avully,Avully,46.16955,6.00038,424,rr,sum,mm,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1785,1786,538,2,/scratch3/PALAEO-RA/daily_data/final/Avully/GCOS_Avully_17850101-17861231_rr_daily.tsv
Brussels,Palatine-Society_Brussels,Brussels,50.850340,4.351710,60,rr,sum,mm,PALAEO-RA,,1786,1790,1095,3,/scratch3/PALAEO-RA/daily_data/final/Brussels/PALAEO-RA_Brussels_17860101-17901231_rr_daily_qc.tsv
