window,event,folder,ID,Name,Vbl,Source,Link,year_start,year_end,Lat,Lon
1860s spike,START,Toulon,DWRUK_TOULON,Toulon,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1868,1875,43.05240,5.85483
1860s spike,START,Trondheim,Trondheim,Trondheim,p,frost.met.no,DOI 10.5281/zenodo.5940391,1870,1927,63.4319,10.4146
1860s spike,END,Turin,Turin,Turin,ta,SMI,NA,1753,1865,45.068,7.684
1860s spike,START,Turin,Turin,Turin,Tn,SMI,NA,1857,2009,45.071,7.686
1860s spike,START,Turin,Turin,Turin,Tx,SMI,NA,1857,2009,45.071,7.686
1860s spike,END,Uetliberg,ZH04_Uetliberg,Uetliberg,p,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1841,1863,47.34974,8.49077
1860s spike,END,Uetliberg,ZH04_Uetliberg,Uetliberg,ta,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1841,1863,47.34974,8.49077
1860s spike,END,Uetliberg,ZH04_Uetliberg,Uetliberg,Tn,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1852,1863,47.34974,8.49077
1860s spike,START,Uetliberg,ZH04_Uetliberg,Uetliberg,rr,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1863,1863,47.34974,8.49077
1860s spike,END,Uetliberg,ZH04_Uetliberg,Uetliberg,rr,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1863,1863,47.34974,8.49077
1860s spike,START,Umea,TG_SOUID_136902,Umea,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1858,1979,63.83,20.28
1860s spike,END,Uppsala,IMPROVE_Uppsala,Uppsala,p,IMPROVE,https://link.springer.com/book/10.1007/978-94-010-0371-1,1722,1870,59.8605,17.6407
1860s spike,END,Uppsala,IMPROVE_Uppsala,Uppsala,ta,IMPROVE,https://link.springer.com/book/10.1007/978-94-010-0371-1,1722,1870,59.8605,17.6407
1860s spike,START,Vaexjoe,SWE00100003,VAEXJOE,rr,GHCN-D,NA,1860,2019,56.8667,14.8
1860s spike,END,Valencia,Valencia,DominguezCastro_Valencia,dd,Dominguez_Castro_2014,https://docta.ucm.es/entities/publication/b26dac98-5ffe-482c-9419-2f94168cc7eb,1790,1861,39.47,-0.38
1860s spike,END,Valencia,Valencia,DominguezCastro_Valencia,p,Dominguez_Castro_2014,https://docta.ucm.es/entities/publication/b26dac98-5ffe-482c-9419-2f94168cc7eb,1790,1861,39.47,-0.38
1860s spike,END,Valencia,Valencia,DominguezCastro_Valencia,ta,Dominguez_Castro_2014,https://docta.ucm.es/entities/publication/b26dac98-5ffe-482c-9419-2f94168cc7eb,1790,1861,39.47,-0.38
1860s spike,START,Valentia,WMO-3953,Valentia,p,CRU,https://sites.uea.ac.uk/cru/,1861,1892,51.93,-10.25
1860s spike,START,Valentia,DWRUK_VALENTIA,Valentia Observatory,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,51.938331,-10.241007
1860s spike,START,Valentia,DWRUK_VALENTIA,Valentia Observatory,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,51.938331,-10.241007
1860s spike,START,Valentia,DWRUK_VALENTIA,Valentia Observatory,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,51.938331,-10.241007
1860s spike,START,Valentia,DWRUK_VALENTIA,Valentia Observatory,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1875,51.938331,-10.241007
1860s spike,START,Vardo,Vardø radio,Vardø radio,p,frost.met.no,DOI 10.5281/zenodo.5940391,1867,1966,70.370700,31.096200
1860s spike,END,Vendome,VENDOME_BG1,VENDOME_BG1,p,Meteo-France,DOI 10.5281/zenodo.5940391,1851,1859,47.7933,1.0667
1860s spike,START,Vendome,VENDOME,VENDOME,p,Meteo-France,DOI 10.5281/zenodo.5940391,1856,1876,47.8267,1.0543
1860s spike,START,Verdun,VERDUN,VERDUN,p,Meteo-France,DOI 10.5281/zenodo.5940391,1864,1869,49.1633,5.3917
1860s spike,END,Verdun,VERDUN,VERDUN,p,Meteo-France,DOI 10.5281/zenodo.5940391,1864,1869,49.1633,5.3917
1860s spike,START,Versailles,VERSAILLES_EN,VERSAILLES_EN,p,Meteo-France,DOI 10.5281/zenodo.5940391,1865,1933,48.8057,2.1465
1860s spike,START,Vienna,TG_SOUID_235424,WienHoheWarte,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1855,2024,48.248056,16.355833
1860s spike,START,Visby,WMO-2591,Visby,p,CRU,https://sites.uea.ac.uk/cru/,1860,2002,57.63,18.28
1860s spike,START,Vlissingen,KNMI-54_Vlissingen,Vlissingen2,rr,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1855,1905,52.453667,4.570913
1860s spike,START,Wertheim,Wertheim-Eichel,Wertheim-Eichel,p,DWD,DOI 10.5281/zenodo.5940391,1868,1964,49.7606,9.5125
1860s spike,START,Weymouth,DWRUK_WEYMOUTH,Weymouth,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1863,50.61,-2.45
1860s spike,END,Weymouth,DWRUK_WEYMOUTH,Weymouth,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1863,50.61,-2.45
1860s spike,START,Weymouth,DWRUK_WEYMOUTH,Weymouth,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1868,50.61,-2.45
1860s spike,END,Weymouth,DWRUK_WEYMOUTH,Weymouth,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1868,50.61,-2.45
1860s spike,START,Weymouth,DWRUK_WEYMOUTH,Weymouth,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1868,50.61,-2.45
1860s spike,END,Weymouth,DWRUK_WEYMOUTH,Weymouth,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1868,50.61,-2.45
1860s spike,START,Weymouth,DWRUK_WEYMOUTH,Weymouth,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1868,50.61,-2.45
1860s spike,END,Weymouth,DWRUK_WEYMOUTH,Weymouth,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1862,1868,50.61,-2.45
1860s spike,START,Wick,DWRUK_WICK,Wick,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1870,1875,58.442519,-3.090779
1860s spike,START,Wick,DWRUK_WICK,Wick,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1870,1875,58.442519,-3.090779
1860s spike,START,Wick,DWRUK_WICK,Wick,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1870,1875,58.442519,-3.090779
1860s spike,START,Winterthur,ZH03_Winterthur_Furrer,Winterthur,p,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1857,1867,47.49922,8.72897
1860s spike,END,Winterthur,ZH03_Winterthur_Furrer,Winterthur,p,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1857,1867,47.49922,8.72897
1860s spike,START,Winterthur,ZH03_Winterthur_Furrer,Winterthur,Tx,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1861,1864,47.49922,8.72897
1860s spike,END,Winterthur,ZH03_Winterthur_Furrer,Winterthur,Tx,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1861,1864,47.49922,8.72897
1860s spike,START,Winterthur,ZH03_Winterthur_Furrer,Winterthur,Tn,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1861,1864,47.49922,8.72897
1860s spike,END,Winterthur,ZH03_Winterthur_Furrer,Winterthur,Tn,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1861,1864,47.49922,8.72897
1860s spike,START,Winterthur,Winterthur,Winterthur,dd,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1857,1866,47.49922,8.72897
1860s spike,END,Winterthur,Winterthur,Winterthur,dd,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1857,1866,47.49922,8.72897
1860s spike,START,Winterthur,Winterthur,Winterthur,ta,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1857,1867,47.49922,8.72897
1860s spike,END,Winterthur,Winterthur,Winterthur,ta,GCOS,https://doi.pangaea.de/10.1594/PANGAEA.948258,1857,1867,47.49922,8.72897
1860s spike,START,Yarmouth,DWRUK_YARMOUTH,Yarmouth,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,52.603617,1.736098
1860s spike,START,Yarmouth,DWRUK_YARMOUTH,Yarmouth,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,52.603617,1.736098
1860s spike,START,Yarmouth,DWRUK_YARMOUTH,Yarmouth,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,52.603617,1.736098
1860s spike,START,Yarmouth,DWRUK_YARMOUTH,Yarmouth,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,52.603617,1.736098
1860s spike,START,Zagreb,TG_SOUID_100060,ZagrebGric,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1861,2021,45.816667,15.978056
1860s spike,START,Zagreb,HR000142360,ZAGREB-GRIC,rr,GHCN-D,NA,1861,2019,45.8167,15.9781
1860s spike,START,Zagreb,ZAG,Zagreb,p,"Pfister, L., Wilhelm, L., Brugnara, Y., Imfeld, N., & Brönnimann, S. (2024). Weather type reconstruction using machine learning approaches. EGUsphere, 2024, 1-33.",https://doi.org/10.5194/wcd-6-571-2025,1861,2021,45.82,15.98
1860s spike,START,Zurich,ZH01_Zurich_Bruegger,Zürich,p,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1860,1863,47.371000,8.534000
1860s spike,END,Zurich,ZH01_Zurich_Bruegger,Zürich,p,CHIMES,https://doi.org/10.5194/cp-15-1345-2019,1860,1863,47.371000,8.534000
1860s spike,START,Zurich,Zurich_Bruegger,Zürich,Tn,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1861,47.371011,8.533664
1860s spike,END,Zurich,Zurich_Bruegger,Zürich,Tn,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1861,47.371011,8.533664
1860s spike,START,Zurich,Zurich_Bruegger,Zürich,Tx,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1861,47.371011,8.533664
1860s spike,END,Zurich,Zurich_Bruegger,Zürich,Tx,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1861,47.371011,8.533664
1860s spike,START,Zurich,Zurich_Bruegger,Zürich,ta,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1866,47.371011,8.533664
1860s spike,END,Zurich,Zurich_Bruegger,Zürich,ta,GCOS,https://doi.org/10.1594/PANGAEA.948258,1860,1866,47.371011,8.533664
1860s spike,END,Zwanenburg,KNMI-Zwanenburg,Zwanenburg,dd,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1738,1860,52.32,4.74
1860s spike,END,Zwanenburg,KNMI-Zwanenburg,Zwanenburg,p,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1738,1860,52.32,4.74
1860s spike,END,Zwanenburg,KNMI-Zwanenburg,Zwanenburg,ta,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1738,1860,52.32,4.74
1860s spike,END,Zwanenburg,KNMI-Zwanenburg,Zwanenburg,rr,KNMI,https://www.knmi.nl/nederland-nu/klimatologie/daggegevens/antieke-waarnemingen,1738,1860,52.32,4.74
1880s spike,START,Aachen,TG_SOUID_102318,Aachen,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1891,2011,50.783889,6.095
1880s spike,START,Aas,Ås (NMBU),Ås (NMBU),p,frost.met.no,DOI 10.5281/zenodo.5940391,1885,1966,59.6605,10.7818
1880s spike,END,Aberdeen,ABERDEEN,ABERDEEN,p,EMULATE,DOI 10.5281/zenodo.5940391,1861,1877,57.2000,-2.2000
1880s spike,END,Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.164128,-2.100822
1880s spike,END,Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.16413,-2.10082
1880s spike,END,Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.164128,-2.100822
1880s spike,END,Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,57.164128,-2.100822
1880s spike,END,Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,57.16413,-2.10082
1880s spike,END,Aberdeen,DWRUK_ABERDEEN,Aberdeen Observatory,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,57.16413,-2.10082
1880s spike,END,Aberdeen,ABERDEEN,Aberdeen,p,UK-HOURLY-BOOKS,https://github.com/ed-hawkins/weather-rescue-data/tree/master/hourly_uk,1874,1886,57.1667,-2.10
1880s spike,START,AiPetri,TG_SOUID_105523,AiPetri,ta,ECA&D,knmi-ecad-assets-prd.s3.amazonaws.com/download/ECA_nonblend_tg.zip,1895,2012,44.47,34.07
1880s spike,START,Alange,BAALAN3,Extremadura-Alange,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1877,1877,38.784444,-6.243611
1880s spike,END,Alange,BAALAN3,Extremadura-Alange,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1877,1877,38.784444,-6.243611
1880s spike,START,Alange,BAALAN4,Extremadura-Alange,dd,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1882,1884,38.784444,-6.243611
1880s spike,END,Alange,BAALAN4,Extremadura-Alange,dd,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1882,1884,38.784444,-6.243611
1880s spike,START,Alange,BAALAN4,Extremadura-Alange,p,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1889,1893,38.784444,-6.243611
1880s spike,END,Alange,BAALAN4,Extremadura-Alange,p,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1889,1893,38.784444,-6.243611
1880s spike,START,Alange,BAALAN4,Extremadura-Alange,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1882,1893,38.784444,-6.243611
1880s spike,END,Alange,BAALAN4,Extremadura-Alange,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1882,1893,38.784444,-6.243611
1880s spike,START,Alange,BAALAN4,Extremadura-Alange,dd,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1885,1893,38.784444,-6.243611
1880s spike,END,Alange,BAALAN4,Extremadura-Alange,dd,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1885,1893,38.784444,-6.243611
1880s spike,START,Alexandria,ALEXANDRIA,ALEXANDRIA,p,EMULATE,DOI 10.5281/zenodo.5940391,1876,1881,31.2000,29.9100
1880s spike,END,Alexandria,ALEXANDRIA,ALEXANDRIA,p,EMULATE,DOI 10.5281/zenodo.5940391,1876,1881,31.2000,29.9100
1880s spike,END,Algiers,ALGIERS,ALGIERS,p,EMULATE,DOI 10.5281/zenodo.5940391,1872,1881,36.7500,3.0600
1880s spike,START,Algiers,60374,Algiers-Cap_Caxine,rr,Medare,https://www.idare-portal.org/data/medare,1878,1879,36.8,3.04
1880s spike,END,Algiers,60374,Algiers-Cap_Caxine,rr,Medare,https://www.idare-portal.org/data/medare,1878,1879,36.8,3.04
1880s spike,START,Algiers,60369,Algiers-Ville-Universite,rr,Medare,https://www.idare-portal.org/data/medare,1877,1938,36.78,3.07
1880s spike,START,Algiers,60369,Algiers-Ville-Universite,p,Medare,https://www.idare-portal.org/data/medare,1877,1938,36.78,3.07
1880s spike,END,Angra,ANGRA,ANGRA,p,EMULATE,DOI 10.5281/zenodo.5940391,1871,1878,38.6600,-27.2300
1880s spike,START,Arad,ROE00100829,ARAD,rr,GHCN-D,NA,1880,2016,46.1331,21.35
1880s spike,END,Ardrossan,DWRUK_ARDROSSAN,Ardrossan,p,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.64029,-4.81653
1880s spike,END,Ardrossan,DWRUK_ARDROSSAN,Ardrossan,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.64029,-4.81653
1880s spike,END,Ardrossan,DWRUK_ARDROSSAN,Ardrossan,ta,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.64029,-4.81653
1880s spike,END,Ardrossan,DWRUK_ARDROSSAN,Ardrossan,rr,DWR_UKMO,DOI 10.5281/zenodo.5940391,1861,1875,55.64029,-4.81653
1880s spike,END,Ardrossan,DWRUK_ARDROSSAN,Ardrossan,Tn,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.64029,-4.81653
1880s spike,END,Ardrossan,DWRUK_ARDROSSAN,Ardrossan,Tx,DWR_UKMO,DOI 10.5281/zenodo.5940391,1872,1875,55.64029,-4.81653
1880s spike,START,Arkhangelsk,RSM00022550,ARHANGELSK,rr,GHCN-D,NA,1881,2018,64.5,40.7331
1880s spike,END,Armagh,ARMAGH,Armagh,p,UK-HOURLY-BOOKS,https://github.com/ed-hawkins/weather-rescue-data/tree/master/hourly_uk,1874,1883,54.35,-6.65
1880s spike,START,Astana,KZ000035188,ASTANA,rr,GHCN-D,NA,1881,2005,51.1331,71.3667
1880s spike,START,Astrakan,RSM00034880,ASTRAKAN,rr,GHCN-D,NA,1881,2017,46.2831,48.05
1880s spike,END,Athens,WMO-16717,Athens,p,CRU,https://sites.uea.ac.uk/cru/,1853,1882,37.96,23.72
1880s spike,START,Atyrau,KZ000035700,ATYRAU,rr,GHCN-D,NA,1881,2005,47.1167,51.9167
1880s spike,START,BadMuskau,GME00126358,BAD MUSKAU,rr,GHCN-D,NA,1887,2019,51.5675,14.7006
1880s spike,START,Badajoz,BABADA2,Extremadura-Badajoz,dd,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,38.9,-6.9625
1880s spike,END,Badajoz,BABADA2,Extremadura-Badajoz,dd,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,38.9,-6.9625
1880s spike,START,Badajoz,BABADA2,Extremadura-Badajoz,p,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,38.9,-6.9625
1880s spike,END,Badajoz,BABADA2,Extremadura-Badajoz,p,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,38.9,-6.9625
1880s spike,START,Badajoz,BABADA2,Extremadura-Badajoz,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,38.9,-6.9625
1880s spike,END,Badajoz,BABADA2,Extremadura-Badajoz,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1880,1889,38.9,-6.9625
1880s spike,END,Baghdad,BAGHDAD,BAGHDAD,p,EMULATE,DOI 10.5281/zenodo.5940391,1869,1876,33.3100,44.3600
1880s spike,START,Bajramaly,TX000038895,BAJRAMALY,rr,GHCN-D,NA,1891,1998,37.6,62.1831
1880s spike,START,Baku,AJ000037850,BAKU,rr,GHCN-D,NA,1881,1992,40.4,49.8
1880s spike,START,Bamberg,GME00125014,BAMBERG (STERNWARTE),rr,GHCN-D,NA,1879,1958,49.8856,10.8894
1880s spike,START,Bamberg,GM000004063,BAMBERG,rr,GHCN-D,NA,1879,2019,49.8753,10.9217
1880s spike,START,BannosDeMontemayor,CCMONT1,Extremadura-Baños_de_Montemayor,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1883,1887,40.320155,-5.857607
1880s spike,END,BannosDeMontemayor,CCMONT1,Extremadura-Baños_de_Montemayor,ta,"Vaquero, José Manuel; Bravo-Paredes, Nieves; Obregón, María Angeles; Sánchez-Carrasco, Víctor Manuel; Valente, Maria Antónia; Trigo, Ricardo M; Domínguez-Castro, Fernando; Montero-Martín, Javier; Vaquero-Martínez, Javier; Antón, Manuel; García, José Agustín; Gallego, María Cruz (2020): Early meteorological records from BAALAN1 (1866). PANGAEA.",https://doi.pangaea.de/10.1594/PANGAEA.925805,1883,1887,40.320155,-5.857607
1880s spike,END,Bassora,BASRA,BASRA,p,EMULATE,DOI 10.5281/zenodo.5940391,1869,1879,30.5100,47.7800
1880s spike,END,Beirut,WMO-40100,Beirut,p,CRU,https://sites.uea.ac.uk/cru/,1869,1881,33.82,35.48
1880s spike,END,Beirut,BEIRUT,BEIRUT,p,EMULATE,DOI 10.5281/zenodo.5940391,1869,1876,33.8900,35.5000
1880s spike,START,Belmullet,ILMMT-Belmullet,Belmullet,Tn,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1884,1920,54.223,-9.988
1880s spike,START,Belmullet,ILMMT-Belmullet,Belmullet,Tx,"Mateus, C., Potito, A., & Curley, M. (2020). Reconstruction of a long‐term historical daily maximum and minimum air temperature network dataset for Ireland (1831‐1968). Geoscience Data Journal, 7(2), 102-115.",https://www.edepositireland.ie/entities/publication/7271837d-dbe6-463f-b103-422f42a15446,1884,1920,54.223,-9.988
