dirname,filename,variable,year
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1894
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1895
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1896
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1901
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1902
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1903
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1904
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1905
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1906
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1907
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1908
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1909
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1910
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1911
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1912
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1913
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1914
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1915
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1923
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1924
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1925
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1926
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1927
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1928
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1929
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1931
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1932
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1933
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1934
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1935
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1936
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1937
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1938
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1939
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1940
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1941
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1942
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1943
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1944
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1945
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1946
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1947
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1948
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1949
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1950
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1951
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1952
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1953
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1954
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1955
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1956
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1957
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1959
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1960
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1961
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1962
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1963
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1964
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1965
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1966
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1967
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1968
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1969
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1970
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1971
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1972
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1973
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1974
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1975
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1976
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1977
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1978
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1979
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1980
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1981
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1982
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1983
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1984
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1985
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1986
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1987
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1988
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1989
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1990
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1991
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1992
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1993
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1994
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1995
Ventspils,GHCNd_Ventspils_18810101-19990331_rr_daily.tsv,rr,1999
Verdun,MeteoFrance_Verdun_18641201-18691130_p_subdaily.tsv,p,1864
Verdun,MeteoFrance_Verdun_18641201-18691130_p_subdaily.tsv,p,1865
Verdun,MeteoFrance_Verdun_18641201-18691130_p_subdaily.tsv,p,1866
Verdun,MeteoFrance_Verdun_18641201-18691130_p_subdaily.tsv,p,1867
Verdun,MeteoFrance_Verdun_18641201-18691130_p_subdaily.tsv,p,1868
Verdun,MeteoFrance_Verdun_18641201-18691130_p_subdaily.tsv,p,1869
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1846
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1847
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1848
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1849
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1850
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1851
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1852
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1853
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1854
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1855
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1856
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1857
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1858
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1859
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1860
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1861
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1862
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1863
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1864
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1865
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1866
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1867
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1868
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1869
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1870
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1871
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1872
Versailles,MeteoFrance_Versailles_18460901-18730910_p_subdaily.tsv,p,1873
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1865
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1866
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1867
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1868
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1869
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1871
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1879
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1880
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1881
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1884
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1885
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1886
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1888
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1889
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1892
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1906
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1907
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1908
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1909
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1912
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1913
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1914
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1915
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1916
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1917
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1918
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1919
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1931
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1932
Versailles,MeteoFrance_Versailles_18650801-19330409_p_subdaily.tsv,p,1933
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1874
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1875
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1876
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1877
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1878
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1879
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1880
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1881
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1882
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1883
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1884
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1885
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1886
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1887
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1888
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1889
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1890
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1891
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1892
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1893
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1894
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1895
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1896
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1897
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1898
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1899
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1900
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1901
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1902
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1903
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1904
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1905
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1906
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1907
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1908
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1909
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1910
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1911
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1912
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1913
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1914
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1915
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1916
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1917
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1918
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1919
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1920
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1921
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1922
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1923
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1924
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1925
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1926
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1927
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1928
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1929
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1930
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1931
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1932
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1933
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1934
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1935
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1936
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1937
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1938
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1939
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1940
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1941
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1942
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1943
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1944
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1945
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1946
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1947
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1948
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1949
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1950
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1951
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1952
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1953
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1954
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1955
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1956
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1957
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1958
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1959
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1960
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1961
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1962
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1963
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1964
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1965
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1966
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1967
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1968
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1969
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1970
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1971
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1972
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1973
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1974
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1975
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1976
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1977
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1978
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1979
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1980
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1981
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1982
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1983
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1984
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1985
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1986
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1987
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1988
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1989
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1990
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1991
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1992
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1993
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1994
Vestervig,CRU_Vestervig_18740101-19951231_p_daily_qc.tsv,p,1995
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1874
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1875
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1876
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1877
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1878
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1879
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1880
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1881
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1882
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1883
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1884
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1885
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1886
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1887
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1888
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1889
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1890
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1891
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1892
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1893
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1894
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1895
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1896
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1897
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1898
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1899
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1900
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1901
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1902
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1903
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1904
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1905
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1906
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1907
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1908
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1909
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1910
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1911
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1912
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1913
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1914
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1915
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1916
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1917
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1918
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1919
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1920
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1921
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1922
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1923
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1924
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1925
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1926
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1927
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1928
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1929
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1930
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1931
Vestervig,GHCNd_Vestervig_18740101-20181231_rr_daily.tsv,rr,1932
