station_source,variable,folder,start,end,span_days,span_years,covered_days,n_files,n_blocks,max_gap_days,blocks,file_list
ILMMT_Kilrush,Tn,Kilrush,1850-10-01,1851-06-30,273,0.75,273,1,1,0,1850-10-01..1851-06-30,/scratch3/PALAEO-RA/daily_data/final/Kilrush/ILMMT_Kilrush_18501001-18510630_Tn_daily.tsv
ILMMT_Kilrush,Tx,Kilrush,1850-10-01,1851-06-30,273,0.75,273,1,1,0,1850-10-01..1851-06-30,/scratch3/PALAEO-RA/daily_data/final/Kilrush/ILMMT_Kilrush_18501001-18510630_Tx_daily_qc.tsv
ILMMT_MalinHead,Tn,MalinHead,1885-01-01,1920-12-31,13148,36.00,13148,1,1,0,1885-01-01..1920-12-31,/scratch3/PALAEO-RA/daily_data/final/MalinHead/ILMMT_MalinHead_18850101-19201231_Tn_daily_qc.tsv
ILMMT_MalinHead,Tx,MalinHead,1885-01-01,1920-12-31,13148,36.00,13148,1,1,0,1885-01-01..1920-12-31,/scratch3/PALAEO-RA/daily_data/final/MalinHead/ILMMT_MalinHead_18850101-19201231_Tx_daily_qc.tsv
ILMMT_Markree,Tn,Markree,1850-10-01,1968-12-31,43191,118.25,43191,1,1,0,1850-10-01..1968-12-31,/scratch3/PALAEO-RA/daily_data/final/Markree/ILMMT_Markree_18501001-19681231_Tn_daily_qc.tsv
ILMMT_Markree,Tx,Markree,1850-10-01,1968-12-31,43191,118.25,43191,1,1,0,1850-10-01..1968-12-31,/scratch3/PALAEO-RA/daily_data/final/Markree/ILMMT_Markree_18501001-19681231_Tx_daily_qc.tsv
ILMMT_Portarlington,Tn,Portarlington,1845-12-21,1864-07-30,6797,18.61,6797,1,1,0,1845-12-21..1864-07-30,/scratch3/PALAEO-RA/daily_data/final/Portarlington/ILMMT_Portarlington_18451221-18640730_Tn_daily.tsv
ILMMT_Portarlington,Tx,Portarlington,1845-12-21,1864-07-30,6797,18.61,6797,1,1,0,1845-12-21..1864-07-30,/scratch3/PALAEO-RA/daily_data/final/Portarlington/ILMMT_Portarlington_18451221-18640730_Tx_daily_qc.tsv
ILMMT_Portrush,Tn,Portrush,1850-10-01,1852-06-30,639,1.75,639,1,1,0,1850-10-01..1852-06-30,/scratch3/PALAEO-RA/daily_data/final/Portrush/ILMMT_Portrush_18501001-18520630_Tn_daily_qc.tsv
ILMMT_Portrush,Tx,Portrush,1850-10-01,1852-06-30,639,1.75,639,1,1,0,1850-10-01..1852-06-30,/scratch3/PALAEO-RA/daily_data/final/Portrush/ILMMT_Portrush_18501001-18520630_Tx_daily.tsv
ILMMT_RochesPoint,Tn,RochesPoint,1872-01-01,1920-12-31,17897,49.00,17897,1,1,0,1872-01-01..1920-12-31,/scratch3/PALAEO-RA/daily_data/final/RochesPoint/ILMMT_RochesPoint_18720101-19201231_Tn_daily_qc.tsv
ILMMT_RochesPoint,Tx,RochesPoint,1872-01-01,1920-12-31,17897,49.00,17897,1,1,0,1872-01-01..1920-12-31,/scratch3/PALAEO-RA/daily_data/final/RochesPoint/ILMMT_RochesPoint_18720101-19201231_Tx_daily_qc.tsv
ILMMT_Scattery,Tn,Scattery,1850-12-01,1852-05-31,548,1.50,548,1,1,0,1850-12-01..1852-05-31,/scratch3/PALAEO-RA/daily_data/final/Scattery/ILMMT_Scattery_18501201-18520531_Tn_daily_qc.tsv
ILMMT_Scattery,Tx,Scattery,1850-12-01,1852-05-31,548,1.50,548,1,1,0,1850-12-01..1852-05-31,/scratch3/PALAEO-RA/daily_data/final/Scattery/ILMMT_Scattery_18501201-18520531_Tx_daily.tsv
ILMMT_Valentia_Caherciveen,Tn,Valentia,1892-03-12,1920-12-31,10521,28.81,10521,1,1,0,1892-03-12..1920-12-31,/scratch3/PALAEO-RA/daily_data/final/Valentia/ILMMT_Valentia_Caherciveen_18920312-19201231_Tn_daily_qc.tsv
ILMMT_Valentia_Caherciveen,Tx,Valentia,1892-03-12,1920-12-31,10521,28.81,10521,1,1,0,1892-03-12..1920-12-31,/scratch3/PALAEO-RA/daily_data/final/Valentia/ILMMT_Valentia_Caherciveen_18920312-19201231_Tx_daily_qc.tsv
ILMMT_Valentia_Island,Tn,Valentia,1850-10-19,1892-03-11,15120,41.40,15120,1,1,0,1850-10-19..1892-03-11,/scratch3/PALAEO-RA/daily_data/final/Valentia/ILMMT_Valentia_Island_18501019-18920311_Tn_daily_qc.tsv
ILMMT_Valentia_Island,Tx,Valentia,1850-10-19,1892-03-11,15120,41.40,15120,1,1,0,1850-10-19..1892-03-11,/scratch3/PALAEO-RA/daily_data/final/Valentia/ILMMT_Valentia_Island_18501019-18920311_Tx_daily_qc.tsv
IMPROVE_Milan,p,Milan,1763-01-01,1862-12-31,36524,100.00,36524,1,1,0,1763-01-01..1862-12-31,/scratch3/PALAEO-RA/daily_data/final/Milan/IMPROVE_Milan_17630101-18621231_p_daily_qc.tsv
IMPROVE_Milan,ta,Milan,1763-01-01,1862-12-31,36524,100.00,36524,1,1,0,1763-01-01..1862-12-31,/scratch3/PALAEO-RA/daily_data/final/Milan/IMPROVE_Milan_17630101-18621231_ta_daily_qc.tsv
IMPROVE_Padua,p,Padua,1725-01-12,1997-11-30,99669,272.88,99669,1,1,0,1725-01-12..1997-11-30,/scratch3/PALAEO-RA/daily_data/final/Padua/IMPROVE_Padua_17250112-19971130_p_daily_qc.tsv
IMPROVE_Padua,ta,Padua,1725-01-12,1997-05-31,99486,272.38,99486,1,1,0,1725-01-12..1997-05-31,/scratch3/PALAEO-RA/daily_data/final/Padua/IMPROVE_Padua_17250112-19970531_ta_daily_qc.tsv
IMPROVE_StPetersburg,ta,StPetersburg,1743-03-04,1879-12-31,49976,136.83,49976,1,1,0,1743-03-04..1879-12-31,/scratch3/PALAEO-RA/daily_data/final/StPetersburg/IMPROVE_StPetersburg_17430304-18791231_ta_daily_qc.tsv
IMPROVE_Stockholm,p,Stockholm,1756-01-01,1880-12-31,45656,125.00,45656,1,1,0,1756-01-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Stockholm/IMPROVE_Stockholm_17560101-18801231_p_daily_qc.tsv
IMPROVE_Stockholm,ta,Stockholm,1756-01-01,1880-12-31,45656,125.00,45656,1,1,0,1756-01-01..1880-12-31,/scratch3/PALAEO-RA/daily_data/final/Stockholm/IMPROVE_Stockholm_17560101-18801231_ta_daily_qc.tsv
IMPROVE_Uppsala,p,Uppsala,1722-01-12,1870-12-31,54410,148.97,54410,1,1,0,1722-01-12..1870-12-31,/scratch3/PALAEO-RA/daily_data/final/Uppsala/IMPROVE_Uppsala_17220112-18701231_p_daily_qc.tsv
IMPROVE_Uppsala,ta,Uppsala,1722-01-12,1870-12-31,54410,148.97,54410,1,1,0,1722-01-12..1870-12-31,/scratch3/PALAEO-RA/daily_data/final/Uppsala/IMPROVE_Uppsala_17220112-18701231_ta_daily_qc.tsv
Jefferson_Paris,rh,Paris,1788-09-01,1789-09-25,390,1.07,390,1,1,0,1788-09-01..1789-09-25,/scratch3/PALAEO-RA/daily_data/final/Paris/Jefferson_Paris_17880901-17890925_rh_subdaily_qc.tsv
Jefferson_Paris,ta,Paris,1785-06-09,1789-09-25,1570,4.30,1570,1,1,0,1785-06-09..1789-09-25,/scratch3/PALAEO-RA/daily_data/final/Paris/Jefferson_Paris_17850609-17890925_ta_subdaily_qc.tsv
KIT_Karlsruhe,p,Karlsruhe,1778-04-21,1868-12-31,33127,90.70,33127,1,1,0,1778-04-21..1868-12-31,/scratch3/PALAEO-RA/daily_data/final/Karlsruhe/KIT_Karlsruhe_17780421-18681231_p_daily_qc.tsv
KNMI_Alkmaar,dd,Alkmaar,1741-05-01,1748-11-30,2771,7.59,2771,1,1,0,1741-05-01..1748-11-30,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/KNMI_Alkmaar_17410501-17481130_dd_subdaily_qc.tsv
KNMI_Alkmaar,rr,Alkmaar,1741-05-01,1748-11-30,2771,7.59,2771,1,1,0,1741-05-01..1748-11-30,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/KNMI_Alkmaar_17410501-17481130_rr_subdaily_qc.tsv
KNMI_Alkmaar,ta,Alkmaar,1741-05-01,1748-11-30,2771,7.59,2771,1,1,0,1741-05-01..1748-11-30,/scratch3/PALAEO-RA/daily_data/final/Alkmaar/KNMI_Alkmaar_17410501-17481130_ta_subdaily_qc.tsv
KNMI_Amsterdam,dd,Amsterdam,1762-01-01,1778-12-31,6209,17.00,6209,1,1,0,1762-01-01..1778-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/KNMI_Amsterdam_17620101-17781231_dd_subdaily_qc.tsv
KNMI_Amsterdam,p,Amsterdam,1762-01-01,1778-12-31,6209,17.00,6209,1,1,0,1762-01-01..1778-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/KNMI_Amsterdam_17620101-17781231_p_subdaily_qc.tsv
KNMI_Amsterdam,ta,Amsterdam,1762-01-01,1778-12-31,6209,17.00,6209,1,1,0,1762-01-01..1778-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/KNMI_Amsterdam_17620101-17781231_ta_subdaily_qc.tsv
KNMI_Amsterdam2,dd,Amsterdam,1779-01-01,1785-12-31,2557,7.00,2557,1,1,0,1779-01-01..1785-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/KNMI_Amsterdam2_17790101-17851231_dd_subdaily_qc.tsv
KNMI_Amsterdam2,p,Amsterdam,1779-01-01,1785-12-31,2557,7.00,2557,1,1,0,1779-01-01..1785-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/KNMI_Amsterdam2_17790101-17851231_p_subdaily_qc.tsv
KNMI_Amsterdam2,ta,Amsterdam,1779-01-01,1785-12-31,2557,7.00,2557,1,1,0,1779-01-01..1785-12-31,/scratch3/PALAEO-RA/daily_data/final/Amsterdam/KNMI_Amsterdam2_17790101-17851231_ta_subdaily_qc.tsv
KNMI_Breda,dd,Breda,1726-01-01,1741-02-18,5528,15.14,5528,1,1,0,1726-01-01..1741-02-18,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda_17260101-17410218_dd_subdaily_qc.tsv
KNMI_Breda,p,Breda,1726-01-01,1781-12-31,20454,56.00,6746,2,2,13708,1726-01-01..1741-02-18; 1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda_17260101-17410218_p_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda_17780901-17811231_p_subdaily_qc.tsv
KNMI_Breda,ta,Breda,1726-01-01,1741-02-18,5528,15.14,5528,1,1,0,1726-01-01..1741-02-18,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda_17260101-17410218_ta_subdaily_qc.tsv
KNMI_Breda2,dd,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda2_17780901-17811231_dd_subdaily_qc.tsv
KNMI_Breda2,p,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda2_17780901-17811231_p_subdaily_qc.tsv
KNMI_Breda2,rr,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda2_17780901-17811231_rr_subdaily.tsv
KNMI_Breda2,ta,Breda,1778-09-01,1781-12-31,1218,3.33,1218,1,1,0,1778-09-01..1781-12-31,/scratch3/PALAEO-RA/daily_data/final/Breda/KNMI_Breda2_17780901-17811231_ta_subdaily_qc.tsv
KNMI_DeBilt,dd,DeBilt,1897-01-01,1905-12-31,3286,9.00,3286,1,1,0,1897-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19051231_dd_subdaily_qc.tsv
KNMI_DeBilt,p,DeBilt,1897-01-01,1903-12-31,2555,7.00,2555,1,1,0,1897-01-01..1903-12-31,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19031231_p_subdaily_qc.tsv
KNMI_DeBilt,rh,DeBilt,1897-01-01,1905-12-31,3286,9.00,3286,1,1,0,1897-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19051231_rh_subdaily_qc.tsv
KNMI_DeBilt,rr,DeBilt,1897-01-01,1905-12-31,3286,9.00,3286,1,1,0,1897-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19051231_rr_subdaily_qc.tsv
KNMI_DeBilt,ta,DeBilt,1897-01-01,1905-12-31,3286,9.00,3286,1,1,0,1897-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DeBilt/KNMI_DeBilt_18970101-19051231_ta_subdaily_qc.tsv
KNMI_Delft,ta,Delft,1777-11-22,1818-10-14,14936,40.89,12867,2,2,2069,1777-11-22..1795-12-31; 1801-09-01..1818-10-14,/scratch3/PALAEO-RA/daily_data/final/Delft/KNMI_Delft_17771122-17951231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Delft/KNMI_Delft_18010901-18181014_ta_subdaily_qc.tsv
KNMI_Delft_Rijnsburg,ta,Delft,1706-01-01,1734-12-31,10592,29.00,10592,1,1,0,1706-01-01..1734-12-31,/scratch3/PALAEO-RA/daily_data/final/Delft/KNMI_Delft_Rijnsburg_17060101-17341231_ta_subdaily_qc.tsv
KNMI_DenHelder,Tn,DenHelder,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_Tn_daily_qc.tsv
KNMI_DenHelder,Tx,DenHelder,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_Tx_daily_qc.tsv
KNMI_DenHelder,dd,DenHelder,1848-12-01,1905-12-31,20849,57.08,20849,1,1,0,1848-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18481201-19051231_dd_subdaily.tsv
KNMI_DenHelder,p,DenHelder,1850-12-01,1903-12-31,19388,53.08,19388,1,1,0,1850-12-01..1903-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19031231_p_subdaily.tsv
KNMI_DenHelder,rh,DenHelder,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_rh_subdaily.tsv
KNMI_DenHelder,rr,DenHelder,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_rr_subdaily.tsv
KNMI_DenHelder,ta,DenHelder,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/DenHelder/KNMI_DenHelder_18501201-19051231_ta_subdaily.tsv
KNMI_Groningen,Tn,Groningen,1892-01-01,1905-12-31,5113,14.00,5113,1,1,0,1892-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18920101-19051231_Tn_subdaily_qc.tsv
KNMI_Groningen,Tx,Groningen,1892-01-01,1905-12-31,5113,14.00,5113,1,1,0,1892-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18920101-19051231_Tx_subdaily_qc.tsv
KNMI_Groningen,dd,Groningen,1848-12-01,1905-12-31,20849,57.08,20849,1,1,0,1848-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18481201-19051231_dd_subdaily_qc.tsv
KNMI_Groningen,p,Groningen,1850-12-01,1903-12-31,19388,53.08,19388,1,1,0,1850-12-01..1903-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18501201-19031231_p_subdaily_qc.tsv
KNMI_Groningen,rh,Groningen,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18501201-19051231_rh_subdaily_qc.tsv
KNMI_Groningen,rr,Groningen,1852-07-30,1905-12-31,19512,53.42,19512,1,1,0,1852-07-30..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18520730-19051231_rr_subdaily_qc.tsv
KNMI_Groningen,ta,Groningen,1850-12-01,1905-12-31,20119,55.08,20119,1,1,0,1850-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Groningen/KNMI_Groningen_18501201-19051231_ta_subdaily_qc.tsv
KNMI_Haarlem,dd,Haarlem,1735-01-01,1840-12-31,38716,106.00,38716,1,1,0,1735-01-01..1840-12-31,/scratch3/PALAEO-RA/daily_data/final/Haarlem/KNMI_Haarlem_17350101-18401231_dd_subdaily_qc.tsv
KNMI_Haarlem,p,Haarlem,1735-01-01,1840-12-31,38716,106.00,38716,1,1,0,1735-01-01..1840-12-31,/scratch3/PALAEO-RA/daily_data/final/Haarlem/KNMI_Haarlem_17350101-18401231_p_subdaily_qc.tsv
KNMI_Haarlem,rr,Haarlem,1735-01-05,1742-12-31,2918,7.99,2918,1,1,0,1735-01-05..1742-12-31,/scratch3/PALAEO-RA/daily_data/final/Haarlem/KNMI_Haarlem_17350105-17421231_rr_subdaily.tsv
KNMI_Haarlem,ta,Haarlem,1735-01-01,1840-12-31,38716,106.00,38716,1,1,0,1735-01-01..1840-12-31,/scratch3/PALAEO-RA/daily_data/final/Haarlem/KNMI_Haarlem_17350101-18401231_ta_subdaily_qc.tsv
KNMI_Leiden,dd,Leiden,1697-02-01,1758-12-31,22613,61.91,7639,2,2,14974,1697-02-01..1698-12-31; 1740-01-01..1758-12-31,/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_16970201-16981231_dd_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_17400101-17581231_dd_subdaily_qc.tsv
KNMI_Leiden,p,Leiden,1697-02-01,1758-12-31,22613,61.91,7639,2,2,14974,1697-02-01..1698-12-31; 1740-01-01..1758-12-31,/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_16970201-16981231_p_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_17400101-17581231_p_subdaily_qc.tsv
KNMI_Leiden,rr,Leiden,1740-01-01,1758-12-31,6940,19.00,6940,1,1,0,1740-01-01..1758-12-31,/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_17400101-17581231_rr_subdaily.tsv
KNMI_Leiden,ta,Leiden,1697-02-01,1792-12-31,35032,95.91,20058,2,2,14974,1697-02-01..1698-12-31; 1740-01-01..1792-12-31,/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_16970201-16981231_ta_daily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Leiden/KNMI_Leiden_17400101-17921231_ta_subdaily_qc.tsv
KNMI_Maastricht,Tn,Maastricht,1852-01-01,1905-12-31,19723,54.00,19723,1,1,0,1852-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520101-19051231_Tn_daily_qc.tsv
KNMI_Maastricht,Tx,Maastricht,1852-01-01,1905-12-31,19723,54.00,19723,1,1,0,1852-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520101-19051231_Tx_daily_qc.tsv
KNMI_Maastricht,dd,Maastricht,1851-12-10,1905-12-31,19745,54.06,19745,1,1,0,1851-12-10..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18511210-19051231_dd_subdaily_qc.tsv
KNMI_Maastricht,p,Maastricht,1865-12-01,1904-12-31,14275,39.08,14275,1,1,0,1865-12-01..1904-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18651201-19041231_p_subdaily_qc.tsv
KNMI_Maastricht,rh,Maastricht,1852-01-01,1905-12-31,19723,54.00,19723,1,1,0,1852-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520101-19051231_rh_subdaily_qc.tsv
KNMI_Maastricht,rr,Maastricht,1852-04-01,1905-12-31,19632,53.75,19632,1,1,0,1852-04-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520401-19051231_rr_subdaily_qc.tsv
KNMI_Maastricht,ta,Maastricht,1852-01-01,1905-12-31,19723,54.00,19723,1,1,0,1852-01-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Maastricht/KNMI_Maastricht_18520101-19051231_ta_subdaily_qc.tsv
KNMI_Utrecht,Tn,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18501201-18961231_Tn_daily_qc.tsv
KNMI_Utrecht,Tx,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18501201-18961231_Tx_daily_qc.tsv
KNMI_Utrecht,dd,Utrecht,1836-01-01,1846-12-31,4018,11.00,4018,1,1,0,1836-01-01..1846-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18360101-18461231_dd_subdaily_qc.tsv
KNMI_Utrecht,p,Utrecht,1836-01-01,1846-12-31,4018,11.00,4018,1,1,0,1836-01-01..1846-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18360101-18461231_p_subdaily_qc.tsv
KNMI_Utrecht,ta,Utrecht,1836-01-01,1896-12-31,22281,61.00,20851,2,2,1430,1836-01-01..1846-12-31; 1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18360101-18461231_ta_subdaily_qc.tsv|/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht_18501201-18961231_ta_subdaily_qc.tsv
KNMI_Utrecht155,dd,Utrecht,1848-12-01,1896-12-31,17563,48.09,17563,1,1,0,1848-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18481201-18961231_dd_subdaily_qc.tsv
KNMI_Utrecht155,p,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18501201-18961231_p_subdaily_qc.tsv
KNMI_Utrecht155,rh,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18501201-18961231_rh_subdaily_qc.tsv
KNMI_Utrecht155,rr,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18501201-18961231_rr_subdaily_qc.tsv
KNMI_Utrecht155,ta,Utrecht,1850-12-01,1896-12-31,16833,46.09,16833,1,1,0,1850-12-01..1896-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht155_18501201-18961231_ta_subdaily_qc.tsv
KNMI_Utrecht43,dd,Utrecht,1728-01-01,1739-12-31,4383,12.00,4383,1,1,0,1728-01-01..1739-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht43_17280101-17391231_dd_subdaily_qc.tsv
KNMI_Utrecht43,p,Utrecht,1728-01-01,1739-12-31,4383,12.00,4383,1,1,0,1728-01-01..1739-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht43_17280101-17391231_p_subdaily_qc.tsv
KNMI_Utrecht43,rr,Utrecht,1728-01-05,1739-12-26,4374,11.98,4374,1,1,0,1728-01-05..1739-12-26,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht43_17280105-17391226_rr_subdaily_qc.tsv
KNMI_Utrecht43,ta,Utrecht,1728-01-01,1739-12-31,4383,12.00,4383,1,1,0,1728-01-01..1739-12-31,/scratch3/PALAEO-RA/daily_data/final/Utrecht/KNMI_Utrecht43_17280101-17391231_ta_subdaily_qc.tsv
KNMI_Vlissingen,dd,Vlissingen,1768-01-01,1773-12-31,2192,6.00,2192,1,1,0,1768-01-01..1773-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen_17680101-17731231_dd_subdaily_qc.tsv
KNMI_Vlissingen,p,Vlissingen,1768-01-01,1773-12-31,2192,6.00,2192,1,1,0,1768-01-01..1773-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen_17680101-17731231_p_subdaily_qc.tsv
KNMI_Vlissingen,ta,Vlissingen,1768-01-01,1773-12-31,2192,6.00,2192,1,1,0,1768-01-01..1773-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen_17680101-17731231_ta_subdaily_qc.tsv
KNMI_Vlissingen2,dd,Vlissingen,1854-12-02,1905-12-31,18657,51.08,18657,1,1,0,1854-12-02..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18541202-19051231_dd_subdaily_qc.tsv
KNMI_Vlissingen2,p,Vlissingen,1854-12-01,1903-12-31,17927,49.08,17927,1,1,0,1854-12-01..1903-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18541201-19031231_p_subdaily_qc.tsv
KNMI_Vlissingen2,rh,Vlissingen,1854-12-01,1905-12-31,18658,51.08,18658,1,1,0,1854-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18541201-19051231_rh_subdaily_qc.tsv
KNMI_Vlissingen2,rr,Vlissingen,1855-01-14,1905-12-31,18614,50.96,18614,1,1,0,1855-01-14..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18550114-19051231_rr_subdaily.tsv
KNMI_Vlissingen2,ta,Vlissingen,1854-12-01,1905-12-31,18658,51.08,18658,1,1,0,1854-12-01..1905-12-31,/scratch3/PALAEO-RA/daily_data/final/Vlissingen/KNMI_Vlissingen2_18541201-19051231_ta_subdaily_qc.tsv
KNMI_Zwanenburg,dd,Zwanenburg,1738-01-01,1860-12-31,44925,123.00,44925,1,1,0,1738-01-01..1860-12-31,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/KNMI_Zwanenburg_17380101-18601231_dd_subdaily_qc.tsv
KNMI_Zwanenburg,p,Zwanenburg,1738-01-01,1860-12-31,44925,123.00,44925,1,1,0,1738-01-01..1860-12-31,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/KNMI_Zwanenburg_17380101-18601231_p_subdaily_qc.tsv
KNMI_Zwanenburg,rr,Zwanenburg,1738-01-14,1860-11-30,44881,122.88,44881,1,1,0,1738-01-14..1860-11-30,/scratch3/PALAEO-RA/daily_data/final/Zwanenburg/KNMI_Zwanenburg_17380114-18601130_rr_subdaily_qc.tsv
