-183 17470900 1038.54333333333 1042.3221 1004.0028 1041.9791 997.5445 33.0355 38.6329 1044.1407 NA 45.873
-182 17471000 1050.04838709677 1042.3226 1015.5078 1041.9829 1009.0496 47.0002 38.6367 1041.6848 NA 45.8411
-181 17471100 1047.32 1042.323 1012.7795 1041.9867 1006.3212 45.9753 38.6405 1039.9852 NA 45.8091
-180 17471200 1029.86451612903 1042.3234 995.324 1041.9905 988.8657 28.2605 38.6443 1040.2484 NA 45.7771
-179 17480100 1048.82580645161 1042.3238 1014.2853 1041.9943 1007.827 45.9379 38.6481 1041.536 NA 45.7451
-178 17480200 1045.28571428571 1042.3242 1010.7452 1041.9981 1004.2869 43.876 38.6519 1040.0617 NA 45.7131
-177 17480300 1035.25161290323 1042.3246 1000.7111 1042.0019 994.2528 33.1009 38.6557 1040.8065 NA 45.6811
-176 17480400 1035.01333333333 1042.325 1000.4728 1042.0057 994.0145 33.1435 38.6595 1040.5294 NA 45.6492
-175 17480500 1040.30322580645 1042.3255 1005.7627 1042.0095 999.3044 36.0209 38.6633 1042.9457 NA 45.6172
-174 17480600 1044.93666666667 1042.3259 1010.3961 1042.0133 1003.9379 39.4745 38.6671 1044.1293 NA 45.5852
-173 17480700 1042 1042.3263 1007.4595 1042.0171 1001.0012 36.796 38.6709 1043.875 NA 45.5532
-172 17480800 1046.87741935484 1042.3267 1012.3369 1042.0209 1005.8786 41.4948 38.6747 1044.0573 NA 45.5212
-171 17480900 1049.15333333333 1042.3271 1014.6128 1042.0247 1008.1545 43.6455 38.6786 1044.1864 NA 45.4893
-170 17481000 1040.02258064516 1042.3275 1005.482 1042.0285 999.0238 36.9744 38.6824 1041.7305 NA 45.4573
-169 17481100 1056.40666666667 1042.3279 1021.8661 1042.0323 1015.4079 55.062 38.6862 1040.0308 NA 45.4253
-168 17481200 1035.56129032258 1042.3284 1001.0208 1042.0361 994.5625 33.9572 38.69 1040.294 NA 45.3933
